iso3c,iso2c,country,year,sp_ado_tfrt,sh_sta_brtc_zs,sl_fam_work_fe_zs,sl_fam_work_ma_zs,sl_emp_mpyr_fe_zs,sl_emp_mpyr_ma_zs,sl_agr_empl_fe_zs,sl_agr_empl_ma_zs,sl_ind_empl_fe_zs,sl_ind_empl_ma_zs,sl_srv_empl_fe_zs,sl_srv_empl_ma_zs,sl_emp_totl_sp_fe_zs,sl_emp_totl_sp_ma_zs,sl_emp_1524_sp_fe_zs,sl_emp_1524_sp_ma_zs,sp_dyn_tfrt_in,sl_tlf_cact_fe_zs,sl_tlf_cact_ma_zs,sl_tlf_totl_fe_zs,sp_dyn_le00_fe_in,sp_dyn_le00_ma_in,sh_mmr_risk_zs,sh_mmr_risk,sh_sta_mmrt,sh_sta_mmrt_ne,sp_dyn_amrt_fe,sp_dyn_amrt_ma,sh_hiv_1524_fe_zs,sh_hiv_1524_ma_zs,se_prm_cmpt_fe_zs,se_prm_cmpt_ma_zs,se_prm_enrl_fe_zs,se_prm_tchr_fe_zs,sg_gen_parl_zs,se_pre_enrr_fe,se_pre_enrr_ma,se_enr_prim_fm_zs,se_enr_prsc_fm_zs,se_prm_enrr_fe,se_prm_enrr_ma,se_enr_seco_fm_zs,se_sec_enrr_fe,se_sec_enrr_ma,se_sec_enrl_gc_fe_zs,se_sec_enrl_fe_zs,se_sec_tchr_fe_zs,sl_emp_self_fe_zs,sl_emp_self_ma_zs,sp_dyn_to65_fe_zs,sp_dyn_to65_ma_zs,sl_uem_totl_fe_zs,sl_uem_totl_ma_zs,sl_uem_1524_fe_zs,sl_uem_1524_ma_zs,sl_emp_vuln_fe_zs,sl_emp_vuln_ma_zs,sl_emp_work_fe_zs,sl_emp_work_ma_zs,sg_law_indx,sh_dyn_aids_fe_zs
BRB,BB,Barbados,2018,45.864,99,1.19038871335146,1.23055790061099,0.486442795209053,0.974430151530328,1.68417958703799,4.46864223675362,9.86259093247116,26.3926052055461,88.4517598647953,69.1387525577003,56.368,64.571,30.751,36.215,1.72,61.625,70.274,49.4450057161088,78.427,74.163,0.0525555201223796,1903,37,40.5,87.219,137.05,0.3,0.5,88.5666480758505,84.5708267509215,48.32328,77.3702422145329,20,87.7530670166016,85.9344863891602,0.963280022144318,0.999639987945557,93.3498948977642,95.546410608139,1.03919994831085,108.398483276367,108.038551330566,49.59379,49.59379,65.9945004582951,13.7129840546697,26.731724068854,86.640473,79.189955,8.531,8.116,24.053,24.335,13.2280108751562,25.7572939173237,86.2870159453303,73.268275931146,76.875,38.1089353457637
BRB,BB,Barbados,2019,46.03,98,1.25444402693875,1.31208719604301,0.343960458999335,0.697509107602997,1.01742925687198,4.6841216716524,8.76810128045784,25.2554571572431,90.2144694626702,70.061902082161,57.105,62.096,33.113,32.794,1.715,61.588,68.644,49.9926310007101,78.536,74.287,0.052298167998288,1912,36,78.1,86.426,135.747,0.3,0.5,83.843717001056,79.0628115653041,NA,76.5379113018598,20,85.1801528930664,86.2937469482422,0.958050012588501,0.998679995536804,93.1778425655977,96.2731178778255,1.04303002357483,106.941482543945,105.251617431641,NA,NA,64.010989010989,14.4347775818713,26.8429938097918,86.776802,79.392312,7.279,9.54,21.059,29.935,14.0908171228719,26.1440037911323,85.5637772061161,73.1584871012647,76.875,37.9284476333114
BRB,BB,Barbados,2020,45.931,98.4,1.41736385645552,1.14351673720662,0.298795623793325,0.598691804540208,1.44954184671018,4.49557522123894,8.04909441941712,24.808003078107,90.5013637338727,70.6964217006541,53.668,59.493,28.507,31.474,1.708,59.687,66.908,49.8311089141539,78.649,74.477,0.055329407852027,1807,39,83.7,85.634,133.62,0.3,0.5,93.774537296691,87.5201721355567,NA,76.4227642276423,20,86.3683013916016,82.17822265625,0.969879984855652,1.00007998943329,93.2506749325068,95.7327669434254,1.03185999393463,105.184692382812,103.478446960449,NA,NA,64.1652613827993,13.9453280622721,26.4040015390535,86.909527,79.713312,10.085,11.083,28.861,31.036,13.6465324384787,25.8053097345133,86.0546719377279,73.5959984609465,80,37.8219592760499
BRB,BB,Barbados,2021,45.948,NA,1.52139062647345,1.30519770359083,0.377204287555402,0.743408597682043,1.81686731839185,4.02025519077742,7.51893879860434,25.8792384294531,90.6641938830038,70.0989672315341,52.151,59.259,27.135,33.904,1.709,58.963,66.198,49.778568166406,78.72,74.284,0.0553174072934126,1808,38,131,84.247,134.297,0.3,0.5,96.4685108887581,93.519044911881707,NA,77.2283669486012,20,76.7961502075195,73.5147705078125,0.971660017967224,0.99848997592926,91.4806888820952,94.0185258178952,1.02567994594574,104.736427307129,102.44270324707,NA,NA,64.6381578947368,13.5054851790149,25.3713195117822,87.121635,79.600856,11.553,10.482,31.302,25.667,13.1298525759909,24.6279109141001,86.4945148209851,74.6271413399824,80,37.7712770106616
BRB,BB,Barbados,2022,45.848,NA,1.43402888316499,1.25322726955551,0.400833502156108,0.771753541274161,2.17491968859433,3.50429139627381,6.81706364136255,25.2041029935106,91.0094637223975,71.2916056102156,56.487,65.179,31.176,42.707,1.712,61.109,70.06,49.2564945546544,78.274,73.046,0.054726233974315,1827,38,139.3,83.47,137.941,0.3,0.5,85.2764423076923,88.7921022067364,NA,77.2072636192862,26.6666666666667,NA,NA,NA,NA,88.7319587628866,91.5952143569292,NA,106.201553344727,102.325576782227,NA,NA,64.2224012892828,14.8974039880763,24.4142069639244,87.200547,78.84956,7.565,6.966,25.684,17.342,14.4980175382745,23.6438489986742,85.1025960119237,75.5857930360756,80,37.7211365987494
BRB,BB,Barbados,2023,45.332,NA,1.36847077685051,1.21051530576668,0.50673499477519,0.952513771703507,0.834538141112813,1.89108151453874,7.16443121144019,25.0651976849592,92.001030647447,73.0437208005021,56.93,65.037,39.058,39.088,1.708,61.146,69.329,49.5358878208514,78.615,73.631,0.0501869682070716,1993,35,178.3,82.669,135.207,0.3,0.5,93.3087783916513,91.0332541567696,NA,77.0884520884521,26.6666666666667,NA,NA,NA,NA,86.396255850234,89.5663547640608,NA,104.055282592773,101.039749145508,NA,NA,64.7292993630573,13.4714210051676,26.3287079004254,87.3671,79.353469,6.896,6.191,17.077,19.382,12.9646860103924,25.3761941287219,86.5285789948324,73.6712920995746,80,37.6162162403158
BRB,BB,Barbados,2024,NA,NA,1.27828198900677,1.14801433971739,0.514153422244947,0.95551618797863,0.795375459826438,1.7994392445145,7.04901501271181,25.1740155393436,92.1556095274618,73.0265452161419,57.196,64.778,39.83,39.205,NA,61.371,68.984,49.7376373535937,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.5,89.1156462585034,81.5789473684211,NA,76.7587939698493,26.6666666666667,NA,NA,NA,NA,83.0403850177862,84.8046163190929,NA,106.336565096953,102.483370288248,NA,NA,65.3536977491961,13.3708296050109,26.1086080151767,NA,NA,6.802,6.097,16.891,19.158,12.8580964960871,25.1544867413411,86.6291703949891,73.8913919848233,NA,37.4956967145243
BRB,BB,Barbados,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,CL,Chile,2000,61.242,99.8,3.84962687883474,1.70713499973405,2.24409753539425,6.43496641803585,4.45939421318637,16.7030743619347,11.8442605471952,28.8440241410143,83.6963452396184,54.4529014970509,32.993,67.603,20.049,37.694,2.046,37.7,74.661,34.2107714810822,80.149,74.021,0.0645140133976659,1550,33,18.7,71.847,139.187,0.1,0.1,NA,NA,48.50807,77.6071472167969,10.8333333333333,78.9241485595703,79.0153274536133,0.976080000400543,0.995980024337769,100.117050170898,102.566566467285,1.02253997325897,87.8805084228516,85.9542007446289,50.74295,49.72374,63.2368507385254,24.1611289514961,28.1154115560274,87.915459,78.852326,12.487,9.453,31.13,20.97,21.9170314161018,21.6804186757054,75.8388710485039,71.8845884439726,60.625,14.7533396615759
CHL,CL,Chile,2001,59.205,99.8,3.89463898880779,1.64336091350411,2.39022784323946,6.22040939655962,4.48305552419351,15.5281643060862,12.4421106389804,29.3185830832027,83.0748338368261,55.1532526107111,32.342,66.759,19.227,36.407,2.007,36.726,73.847,33.8682924564894,80.567,74.491,0.0601487070929807,1663,32,17.4,70.049,134.987,0.1,0.1,NA,NA,NA,NA,10.8333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.247530634274305,27.7656324190361,88.123517,79.33204,11.936,9.598,29.569,21.712,21.8573027910348,21.5452230224765,75.7524693657257,72.2343675809639,60.625,14.8260163070849
CHL,CL,Chile,2002,55.022,99.8,3.93594405142247,1.58197582066411,2.54275689202148,6.0062549102399,4.55739792393317,15.3666234365978,11.5710456099587,29.4680514866475,83.8715564661081,55.1653250767546,32.143,66.295,18.326,35.858,1.934,36.448,73.112,33.9199666578434,80.905,74.682,0.0553283403491961,1807,30,17.1,68.426,133.835,0.1,0.1,NA,NA,48.50452,77.3424377441406,12.5,77.6804122924805,77.9919586181641,0.976230025291443,0.994989991188049,100.046798706055,102.483551025391,1.01757001876831,90.2218780517578,88.6479873657227,50.55203,49.59507,63.1282501220703,24.3705028937391,27.4455662974149,88.255445,79.374628,11.812,9.324,30.707,21.779,21.8277460017177,21.4393374189306,75.6294971062609,72.5544076708295,63.75,14.8955307578252
CHL,CL,Chile,2003,51.275,99.8,3.94894195234589,1.5112565499033,2.71473046562218,5.81518581693305,4.71940803009963,15.5170060022383,11.3025625585872,29.1922575557753,83.9780789303104,55.2907619118935,33.25,66.547,18.829,35.203,1.885,37.8,72.769,34.8422913773609,80.758,74.978,0.0515344760271583,1940,29,12.2,66.688,130.67,0.1,0.1,NA,NA,48.47193,77.1015319824219,12.5,74.848503112793,75.5771865844727,0.975059986114502,0.992900013923645,99.7633819580078,102.314422607422,1.01298999786377,91.2260513305664,90.0361328125,50.63899,49.47685,NA,24.4891248854254,27.1204519990434,88.483186,79.712123,12.037,8.55,31.626,20.583,21.7744439388005,21.3052661821103,75.5108255955774,72.8795225310561,63.75,14.958945758891
CHL,CL,Chile,2004,50.063,99.8,3.58157205737269,1.4267411904315,2.53704371252941,5.49603080863574,4.54669853404676,15.0331850302291,11.1446501742382,29.3817756454469,84.3086038606076,55.5850645889073,34.105,65.885,19.695,34.905,1.844,39.211,72.052,35.8968070829842,81.103,75.415,0.0480917103275936,2079,28,17.3,64.688,126.038,0.1,0.1,NA,NA,47.93123,78.0877914428711,12.5,77.5244979858398,77.9358215332031,0.954299986362457,0.982309997081757,103.114356994629,108.05248260498,1.01418995857239,91.6760330200195,90.3764572143555,50.60238,49.49968,62.7853012084961,23.9669499886165,26.6029426663376,88.759647,80.321674,13.023,8.56,31.339,20.204,21.4298588449571,21.1069118577018,76.0330974425135,73.3970320690855,63.75,15.0159234545083
CHL,CL,Chile,2005,50.781,99.8,3.22163517151142,1.33606066874784,2.35583821480397,5.16881182149991,4.37020676004295,14.549246263742,10.9753851071726,29.6499346973134,84.6544081327844,55.8008190389447,35.199,66.297,20.462,34.729,1.825,40.131,71.785,36.5086332469467,81.262,75.589,0.0463109493354311,2159,27,18.5,65.303,124.584,0.1,0.1,NA,NA,47.96191,78.0684204101562,15,82.1561584472656,81.4755477905273,0.955619990825653,0.983070015907288,102.915649414062,107.698928833008,1.01298999786377,92.6120986938477,91.4176177978516,50.51727,49.46203,62.5712203979492,23.4521892797577,26.0901061190232,88.93717,80.87094,12.289,7.645,30.385,18.781,21.0963510649537,20.9212942975233,76.5478107202423,73.909869224497,66.875,15.0717045487285
CHL,CL,Chile,2006,51.682,99.8,2.89501999802806,1.24880089989608,2.17710579449829,4.83758379425726,4.19795510069528,14.0854054290685,10.7953295943681,29.7741552054268,85.0067153049366,56.1404393655047,36.43,67.486,20.981,35.784,1.798,41.288,72.9,36.8002736010483,81.205,75.797,0.0442336813327897,2261,27,19.3,65.715,122.644,0.1,0.2,NA,NA,47.95326,78.1282272338867,15,82.9626922607422,80.8965835571289,0.955340027809143,0.986660003662109,103.212860107422,108.036178588867,1.02031004428864,92.9499893188477,91.0771484375,50.56264,49.64153,62.6204681396484,22.87212836462,25.4715508742011,88.880583,81.181441,11.766,7.427,27.717,18.543,20.6950225701217,20.6339670799438,77.12787163538,74.5284253341302,71.875,15.1217100283367
CHL,CL,Chile,2007,53.325,99.7,2.48987558577988,1.24233879056095,2.22329117105384,4.87457467459785,4.03907619973187,13.6284210151539,10.6440375910953,30.0116189262139,85.3169270087466,56.3599367882011,37.634,67.807,21.798,36.141,1.826,42.235,72.879,37.3253722156341,81.252,75.996,0.0429911559796752,2326,26,18.2,65.463,120.837,0.1,0.2,NA,NA,47.83466,78.3973007202148,15,85.7048568725586,82.3933181762695,0.950900018215179,0.986729979515076,103.789070129395,109.148178100586,1.0255800485611,92.7402114868164,90.4021301269531,50.64234,49.76698,62.8571395874023,22.545885240591,25.3562354763389,88.926379,81.472688,10.893,6.958,26.871,18.243,20.3225940695372,20.4816375313045,77.4541555589827,74.6437645236611,71.875,15.1936915050636
CHL,CL,Chile,2008,54.78,99.8,2.0963820440659,1.2131208780946099,2.26766856894215,4.91371409370042,3.89428578100553,13.168789746954,10.5302835703555,30.4732884675207,85.575430648639,56.3579446754675,38.816,67.792,22.43,37.562,1.85,44.182,73.3,38.238342104403,81.292,76.165,0.0412705908061155,2423,24,16.5,65.264,119.354,0.1,0.2,NA,NA,47.76884,78.0458068847656,15,85.6677627563477,81.689567565918,0.948490023612976,0.985719978809357,103.996726989746,109.64820098877,1.02620005607605,92.7565612792969,90.3692321777344,50.54909,49.77688,62.7618789672852,22.3072579016175,25.3394348749248,88.964043,81.717998,12.145,7.514,29.521,20.007,20.0395893326753,20.4257207812244,77.6927420983825,74.6605651250752,75,15.2766827544305
CHL,CL,Chile,2009,54.194,99.8,1.74806150656664,1.18300470270592,2.29534873243689,4.93828605731748,3.80767588335886,13.0124195826986,10.4723119949203,30.2580002893829,85.7200121217209,56.7296035407728,38.623,65.215,21.873,34.193,1.855,44.615,72.441,38.736571018166,81.299,76.424,0.0404413666046302,2473,24,19.7,66.174,117.22,0.1,0.2,NA,NA,47.85293,77.8153686523438,14.1666666666667,88.6018295288086,84.3149032592773,0.951759994029999,0.988659977912903,103.101181030273,108.33129119873,1.02921998500824,91.1818389892578,88.5833206176758,50.52094,49.84452,62.8563003540039,22.0169419147005,25.2926723853344,88.80905,81.814774,13.429,9.975,31.272,23.64,19.7215931822636,20.3543863280169,77.9830580852995,74.7073276146656,75,15.3644858277833
CHL,CL,Chile,2010,52.793,99.8,1.64261311119669,1.13179664178492,2.33251131364174,4.95417182527824,3.68482589219401,12.6559542692505,10.3697279681851,30.4634485687795,85.9454461396209,56.8806190552817,42.107,68.654,23.847,37.038,1.844,46.856,74.235,39.3088607324282,81.536,76.607,0.0364155527075359,2746,22,17.9,64.797,116.578,0.1,0.2,NA,NA,48.36477,77.6911468505859,14.1666666666667,106.179580688477,110.060890197754,0.971520006656647,1.00042998790741,101.699569702148,104.684692382812,1.03084003925323,92.4085998535156,89.6392669677734,50.64445,49.87867,61.8515396118164,21.8893442523152,25.1464826752751,89.085127,82.147365,10.137,7.517,21.94,17.164,19.5568329386734,20.1923327433086,78.1106557476848,74.8535173247249,75,15.4560637216428
CHL,CL,Chile,2011,51.495,99.9,1.52188718683514,1.0373520311269,2.40217030509451,4.93419870253822,3.75027214797841,12.1769296054459,10.6321523003359,31.0978103165169,85.6175755516857,56.7252600780371,44.487,70.017,25.337,37.928,1.823,48.913,74.844,40.1289761783095,81.543,76.882,0.0330540294927014,3025,20,16.1,64.173,113.262,0.1,0.2,95.1889495849609,94.9600067138672,48.28799,78.2500610351562,14.1666666666667,111.615676879883,114.888679504395,0.968299984931946,0.99864000082016,101.490341186523,104.790412902832,1.03058004379272,92.4001922607422,89.6143569946289,50.63138,49.88021,62.1595687866211,23.0886613499254,24.3809865733299,89.28546,82.679227,9.049,6.448,21.473,15.609,20.6864910448308,19.4467878707917,76.9113386500746,75.6190134266701,75,15.5524432761813
CHL,CL,Chile,2012,50.417,99.8,1.46235112845578,0.968957287069236,1.92626832872353,4.6242344485078,3.58993546268581,11.7234229867877,10.9692910999129,31.9144668968344,85.4407734374013,56.362089333115,45.092,70.216,25.367,36.767,1.798,49.179,74.509,40.3528387850467,81.508,76.901,0.0299894852642941,3335,18,17.2,63.316,112.371,0.1,0.2,97.5218200683594,97.2925567626953,48.29523,78.1914367675781,14.1666666666667,112.818641662598,115.732078552246,0.96833997964859,1.00057995319366,101.700302124023,104.979446411133,1.03539001941681,91.1228790283203,87.9399185180664,50.8205,50.00076,62.2929382324219,22.2303577968906,23.0258601984718,89.47211,82.939514,8.309,5.762,19.568,15.079,20.3040894681671,18.401646533227,77.7696737771379,76.9741398015281,77.5,15.6314011868938
CHL,CL,Chile,2013,47.704,99.8,1.55484042194173,1.00949906439579,2.11444248541135,4.65354697357827,3.44202655108341,10.584554331418,10.8640585506729,32.6331679398254,85.6939148982437,56.7822777287566,46.005,70.044,24.92,36.006,1.786,49.656,74.264,40.6518900714812,81.763,77.302,0.027427529065889,3646,17,15.2,62.713,109.713,0.1,0.2,96.6104583740234,97.3715972900391,48.31045,80.936279296875,15.8333333333333,77.8807601928711,80.1380233764648,0.968739986419678,0.9896399974823,100.460571289062,103.651252746582,1.00962996482849,99.6723937988281,98.6498870849609,50.07645,49.37138,59.4549789428711,22.1127260832956,23.308792131472,89.647512,83.382511,7.351,5.683,19.789,14.479,19.9982835978842,18.6552451578938,77.8872739167044,76.691207868528,77.5,15.6785278898668
CHL,CL,Chile,2014,44.06,99.8,1.53230767034267,1.02919547420402,1.9798702434393,4.5998148608586,3.27461111539099,10.4207063276848,11.1167889703321,31.9073070304454,85.6086296585918,57.6720070721436,46.616,69.492,24.991,36.103,1.774,50.288,74.232,40.9565495287041,81.983,77.414,0.0253053436033529,3952,16,13.5,61.921,109.257,0.1,0.2,98.1872329711914,98.1463394165039,48.32949,80.954231262207,15.8333333333333,80.7793426513672,82.6159820556641,0.96943998336792,0.989369988441467,100.339599609375,103.465606689453,1.00855994224548,100.32071685791,99.4259796142578,50.06413,49.34039,59.6354293823242,22.8734010948284,23.8846040929602,89.80302,83.508514,7.303,6.385,19.828,14.964,20.8935605956952,19.2848096623754,77.1265989051716,76.1153959070398,77.5,15.7161073040383
CHL,CL,Chile,2015,39.444,99.7,1.43506316459148,0.903249771743201,2.13997355559921,4.54177435024701,3.23348858917908,10.3325166777264,11.4070096445866,31.8800630243346,85.3595310837605,57.7874202979391,46.669,69.9,24.663,36.258,1.737,50.352,74.452,40.9070264184869,82.297,77.689,0.0227484652884936,4396,14,15.5,60.75,107.535,0.1,0.2,97.6334915161133,97.9075088500977,48.34292,81.2740936279297,15.8333333333333,81.3991622924805,83.2588882446289,0.970149993896484,0.988600015640259,100.142440795898,103.227111816406,1.00653994083405,101.253883361816,100.600967407227,50.03049,49.28201,59.9125518798828,22.711547876972,23.8830443616614,90.006839,83.72965,7.314,6.114,18.341,14.072,20.5715743213728,19.3412700114143,77.2884228055105,76.116935602631,77.5,15.7654161098644
CHL,CL,Chile,2016,33.658,99.7,1.38215416743161,0.942821610043396,1.93523958142097,4.45501461664914,3.60737561960712,10.2206938969721,10.9049419405177,30.9220901569559,85.4876824398752,58.857215946072,46.967,69.305,24.525,34.629,1.686,50.756,74.162,41.1874903516778,82.549,78.008,0.0200753804296643,4981,13,9,59.591,105.275,0.1,0.3,97.8263931274414,98.9493789672852,48.3716,81.2231903076172,15.8333333333333,81.4552612304688,83.2427291870117,0.970820009708405,0.988529980182648,100.067169189453,103.049842834473,1.00612998008728,101.831230163574,101.156860351562,50.04602,49.28981,59.9758987426758,23.1640696713787,24.7324126780534,90.157745,84.064961,7.464,6.549,17.712,14.442,21.2288300899578,20.2773980614043,76.8359303286213,75.2675873219466,77.5,15.8344558993928
CHL,CL,Chile,2017,27.261,99.8,1.31560508583947,0.853514931978492,2.38262328951122,4.75663156088793,3.67427253164802,10.0487204781976,10.7686640947599,30.5465700705365,85.5570633735921,59.4047094512659,47.702,69.307,24.641,33.26,1.563,51.739,74.418,41.5576750685062,82.783,78.401,0.017132935126007,5837,12,17.3,58.877,102.645,0.1,0.3,97.52880859375,98.7593078613281,48.39668,81.0435791015625,NA,81.0007019042969,82.4995727539063,0.971580028533936,0.987600028514862,99.9299392700195,102.811149597168,1.00381004810333,102.539222717285,102.058853149414,50.02919,49.24016,59.9803085327148,23.8476408340511,25.7439474700054,90.288714,84.395571,7.803,6.869,19.684,16.278,21.4650175445399,20.9873354051072,76.1523591659489,74.2560330340049,77.5,15.9131728365381
CHL,CL,Chile,2018,23.705,99.8,1.3644242758954,0.925265800812126,2.21950519698493,4.56402850056694,3.51214463539127,9.91257264724712,10.1048619530653,30.5163211629223,86.3829934115434,59.5711061898305,47.94,69.07,24.511,31.94,1.543,52.416,74.239,41.9209465618295,82.776,78.323,0.0160510243894544,6230,11,13.5,58.945,103.499,0.1,0.3,97.6894683837891,98.5979690551758,NA,80.8266983032227,22.5806451612903,81.398307800293,82.8833923339844,0.971270024776459,0.98565000295639,100.067543029785,102.956657409668,1.00041997432709,103.21607208252,103.131477355957,NA,NA,60.0198783874512,22.9615748870643,25.7039899492603,90.242007,84.206658,8.539,6.962,20.638,16.177,20.7420696900793,21.1399805827546,77.0384251129357,74.2960100507397,77.5,16.1312865961283
CHL,CL,Chile,2019,18.968,99.8,1.10097948213955,0.814741769903114,2.13870478743081,4.54162299763852,3.23997286183304,9.7598478438246,10.06838062486,30.3547981324227,86.6916202776467,59.8853729110634,48.32,68.591,23.73,29.29,1.43,52.651,73.721,42.1913950694728,82.549,78.098,0.0146237464146859,6838,11,10.9,60.507,107.386,0.1,0.3,96.9540100097656,97.9192810058594,NA,80.8030395507812,22.5806451612903,83.9674911499023,85.6078796386719,0.97189998626709,0.982060015201569,99.7784881591797,102.557800292969,0.992429971694946,104.032539367676,104.766258239746,NA,NA,60.4710884094238,22.7035008340316,25.5934155825195,90.014143,83.66632,8.226,6.958,19.884,18.207,20.5647960466009,21.0517736975738,77.2964729303081,74.4065844174805,77.5,16.2075622699837
CHL,CL,Chile,2020,14.415,NA,1.15654501168265,0.680126738340047,2.02319415024233,4.26686169665897,3.87837271369822,9.44999557104145,10.4336780252107,29.8112031621702,85.6879492610911,60.7388012667883,40.375,60.234,16.518,23.573,1.307,45.442,67.516,40.7559829649027,82.031,76.76,0.0150029734152673,6665,12,21,62.227,112.593,0.1,0.3,97.5408630371094,98.3813171386719,NA,81.1265869140625,22.5806451612903,83.7505569458008,85.2449035644531,0.967980027198792,0.979330003261566,98.1135864257812,101.239013671875,0.99084997177124,103.239501953125,104.128440856934,NA,NA,60.7643814086914,23.4881387630779,26.2042308989704,89.795205,82.692243,11.15,10.786,26.024,23.215,21.4649446128355,21.9373692023114,76.5118612369221,73.7957903430415,80,16.2478472536748
CHL,CL,Chile,2021,7.892,NA,1.10411340062213,0.622108481638319,1.86451534209396,3.92587724827638,3.5062634681211,8.64327608611667,10.8522193931516,31.3757339119974,85.6415171387273,59.980990001886,42.126,62.524,17.728,24.827,1.176,46.579,68.773,40.920646423243,81.486,76.348,0.0157961392544342,6331,14,19.72,68.237,127.874,0.1,0.3,97.7230606079102,100.661003112793,NA,81.4965591430664,35.4838709677419,NA,NA,NA,NA,97.7342224121094,100.938339233398,NA,106.125999450684,107.202301025391,NA,NA,61.215389251709,23.9603951061334,25.591428366677,88.964716,80.988343,9.561,9.087,22.594,18.944,22.0958797640394,21.6655511184006,76.0396048938666,74.4085513321717,80,16.2357258254315
CHL,CL,Chile,2022,7.687,NA,0.910719903555293,0.518277608629426,1.89349836621438,4.15958402997686,3.39497444792172,8.43438174754897,10.8700053349753,31.4397992504622,85.7349932591685,60.1258190019888,45.616,64.957,20.687,27.694,1.255,50.025,70.482,42.0649303754588,81.566,76.828,0.0137392794196414,7278,12,14.2,67.4,123.827,0.1,0.3,98.8135299682617,101.674461364746,NA,81.3507308959961,35.4838709677419,NA,NA,NA,NA,98.6356506347656,101.693046569824,NA,105.129852294922,106.974533081055,NA,NA,61.1347198486328,23.4375787677151,25.4485131934101,89.209778,81.333063,8.814,7.839,19.879,17.096,21.5440804015007,21.2889291634332,76.5623942743504,74.5514868065899,80,16.2632914639582
CHL,CL,Chile,2023,6.542,NA,0.900541276187364,0.469026880740549,1.70736234893596,4.22183541347269,3.19150256366769,8.44234984017975,10.7157741573196,30.5406013897547,86.0927232790127,61.0170487700656,47.099,65.056,20.05,26.971,1.167,51.963,71.298,42.7080676987401,83.084,79.24,0.0107895075108553,9268,10,NA,57.246,98.032,0.1,0.3,99.1959381103516,102.558662414551,NA,80.9699401855469,35.4838709677419,NA,NA,NA,NA,98.5649566650391,102.008148193359,NA,104.630210876465,106.990226745605,NA,NA,61.4515609741211,23.4980206293034,25.4948914187168,90.719662,84.889757,9.359,8.755,24.323,20.189,21.7906582803675,21.2730560052442,76.5019793706966,74.5051085812832,80,16.2523318007051
CHL,CL,Chile,2024,NA,NA,0.79960048994992,0.460331877735764,1.75497255260981,3.89968165826006,3.47938632107062,8.25220830608783,10.4798713250602,29.9352607662662,86.0407423538692,61.8125309276459,47.766,66.166,20.526,27.159,NA,52.784,72.019,42.8341692007765,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,NA,NA,NA,35.4838709677419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8629921768503,24.9166059365808,NA,NA,9.506,8.127,23.621,18.944,21.1080196242405,21.0169242783208,77.1370078231497,75.0833940634192,NA,16.2936116061458
CHL,CL,Chile,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
COL,CO,Colombia,2000,94.496,86.1,7.14919375103538,2.94502496018489,2.19447138248942,3.78846090130799,6.66093987614497,27.8981068928598,18.0521218596496,20.6909357697899,75.2869382642054,51.4109459907802,39.964,68.057,25.935,45.413,2.574,53.39,82.402,40.2128881585549,75.289,66.76,0.249059901059598,402,95,104.9,104.692,234.984,0.1,0.2,101.64225769043,98.8298187255859,48.91316,77.2746200561523,11.8012422360248,NA,NA,0.998759984970093,1.03857004642487,122.840469360352,125.72688293457,1.10176002979279,79.0934371948242,73.7400894165039,NA,51.52206,49.8391799926758,41.7930686600613,43.5417819289078,81.68491,67.292142,25.146,17.408,44.807,32.294,39.5985972775719,39.75333237417,58.206949953559,56.4582067245221,61.875,21.4057863503739
COL,CO,Colombia,2001,94.082,93.1,6.93438001006307,2.91519726798003,2.36551558515167,4.30852160990278,6.7813861279567,28.0141358564646,17.8861695053745,20.5569832933808,75.3324443666688,51.4288808501546,42.999,72.495,30.566,52.068,2.522,53.393,82.437,40.2332257119566,75.526,67.072,0.239000740778437,418,94,98.6,102.489,230.507,0.1,0.2,NA,NA,48.75917,77.0151214599609,11.8012422360248,NA,NA,0.992009997367859,NA,119.414916992188,122.72575378418,NA,NA,NA,51.5785,NA,50.5867004394531,41.7629972449254,43.8757987597529,82.248697,67.891738,19.467,12.06,34.871,22.428,39.3974985838758,39.5672667165586,58.2370027550746,56.1242012402471,64.375,20.7222480028565
