iso3c,iso2c,country,year,se_sec_uner_lo_zs,se_prm_uner_zs,se_xpd_totl_gd_zs,se_xpd_totl_gb_zs,sl_tlf_totl_fe_zs,sl_tlf_totl_in,se_sec_cmpt_lo_fe_zs,se_sec_cmpt_lo_ma_zs,se_sec_cmpt_lo_zs,se_sec_ages,sh_dth_1014,sh_dth_1519,sh_dth_2024,sh_dth_0509,se_prm_oenr_zs,se_prm_oenr_fe_zs,se_prm_oenr_ma_zs,sp_pop_0014_to_zs,sp_pop_1564_to_zs,se_pre_durs,se_prm_cmpt_fe_zs,se_prm_cmpt_ma_zs,se_prm_cmpt_zs,se_prm_durs,se_prm_enrl,se_prm_enrl_fe_zs,se_prm_tchr,se_prm_tchr_fe_zs,se_prm_ages,sh_dyn_1014,sh_dyn_1519,sh_dyn_0509,sh_dyn_2024,se_pre_enrr,se_pre_enrr_fe,se_pre_enrr_ma,se_prm_enrr,se_enr_prim_fm_zs,se_enr_prsc_fm_zs,se_prm_enrr_fe,se_prm_enrr_ma,se_prm_priv_zs,se_sec_enrr,se_enr_seco_fm_zs,se_sec_enrr_fe,se_sec_enrr_ma,se_sec_priv_zs,se_sec_durs,se_sec_enrl_gc,se_sec_enrl_gc_fe_zs,se_sec_enrl,se_sec_enrl_fe_zs,se_sec_tchr,se_sec_tchr_fe_zs,se_sec_tchr_fe,sl_uem_totl_fe_zs,sl_uem_totl_ma_zs,sl_uem_totl_zs
HND,HN,Honduras,2011,NA,14.0416097640991,NA,NA,33.217181053098,3191213,NA,NA,NA,12,594,938,1224,492,13.13493,12.28191,13.95214,37.4398855441133,59.4687095717002,3,90.3032883658815,84.4888617072538,87.3330177514793,6,1259405,48.92779,NA,NA,6,2.8,4.9,2.3,7.2,40.3307800292969,40.8893585205078,39.7956085205078,97.6766786028118,0.998040020465851,1.06903004646301,97.8193022783267,97.5404329529514,9.50695037841797,65.9018478393555,1.22063994407654,72.8045272827148,59.2769508361816,26.9253406524658,5,NA,NA,663115,54.10283,NA,NA,NA,6.413,3.51,4.474
HND,HN,Honduras,2012,NA,16.7645767906174,6.29972793577391,NA,32.7872323819788,3216011,49.5506045319881,38.247375189543,43.7803145362795,12,615,938,1228,483,13.42161,12.43651,14.36317,36.8121668237795,60.0397368858438,3,88.4374049285062,81.9794992132573,85.1369630597171,6,1216739,48.86997,NA,NA,6,2.9,4.8,2.3,7.1,39.4089202880859,39.976390838623,38.8648414611816,94.1871653490279,0.996270000934601,1.06819999217987,94.245750287276607,94.1312380277982,9.14000034332275,64.5327911376953,1.21714997291565,71.1991729736328,58.1401786804199,28.2762107849121,5,NA,NA,659558,54.00859,NA,NA,NA,5.195,3.053,3.755
HND,HN,Honduras,2013,34.0458602905273,20.6753152476805,5.87492990493774,19.864070892334,34.636381615946,3554537,41.3983913361396,33.5836300280282,37.4077655819351,12,634,936,1233,474,14.48921,13.32529,15.59604,36.1855111396849,60.592472222855,3,81.5179830914444,76.3843147189751,78.8929960999486,6,1167574,48.74286,NA,NA,6,3,4.7,2.2,6.9,38.8545913696289,39.3515281677246,38.3778114318848,90.5529233749786,NA,NA,90.4332190176048,90.6671314258002,NA,61.920711517334,NA,68.2308197021484,55.8743286132812,30.1916694641113,5,462450,54.62191,599275,53.91937,NA,NA,NA,7.563,4.63,5.646
HND,HN,Honduras,2014,38.5486934719567,21.5601950321529,7.0901198387146,25.6536197662354,35.853595463368,3747097,51.5678935732847,41.8389139599235,46.5981425440885,12,650,934,1239,467,12.16616,11.0086,13.26035,35.5523882635372,61.1323415301956,3,77.2883832585325,73.2096763968011,75.2015717966303,6,1150042,48.59266,NA,NA,6,3,4.6,2.2,6.8,39.0578117370605,39.5683288574219,38.5680503845215,89.4033670410587,NA,NA,88.9990954146441,89.788894963854,9.8364200592041,49.4766821842053,NA,53.6911043455277,45.4398549705409,26.0097904205322,6,422624,53.97162,619832,53.09116,NA,NA,NA,9.408,5.776,7.078
HND,HN,Honduras,2015,38.7296866997879,22.7513454121271,6.41297006607056,24.6445598602295,36.3113904104683,3853452,NA,NA,NA,12,663,931,1246,459,13.77919,12.51659,14.98424,34.9120116744007,61.6653017303207,3,NA,NA,NA,6,1146029,48.83398,39599,74.2720775777166,6,3.1,4.5,2.1,6.7,37.9266014099121,38.7349510192871,37.1512718200684,89.2421539364839,NA,NA,89.3128540909823,89.1747465005978,9.27816963195801,50.3511085144012,NA,55.1216519478842,45.7853423366349,26.707820892334,6,376478,53.26287,637727,53.5367,39613,59.0967611642643,23410,8.989,4.527,6.147
HND,HN,Honduras,2016,39.737190246582,21.7856407165527,6.09509492079297,NA,36.2475828272611,3916766,48.8983734054156,40.3861843894479,44.5461076734107,12,673,927,1250,450,12.74586,11.51235,13.92472,34.2836349573647,62.1810795994212,3,79.4153040953545,77.3622369979051,78.3644297742594,6,1137763,48.86704,40362,74.2257569000545,6,3.1,4.4,2.1,6.6,39.2824897766113,39.8908081054688,38.6994590759277,88.6465188864987,NA,NA,88.8323228066142,88.4693879103971,9.72863960266113,51.0466486801865,NA,55.2523310583486,47.0247661654193,26.2632999420166,6,398522,52.83648,651807,52.91045,44956,59.4470148589732,26725,9.06,5.401,6.727
HND,HN,Honduras,2017,39.8382606506348,20.9860801696777,5.74434396129576,NA,35.5421884019224,4091954,NA,NA,NA,12,678,920,1251,441,11.93537,10.93189,12.89819,33.6887412898221,62.6597879577538,3,80.6937856355709,78.0801637636393,79.3559764431825,6,1117352,48.96619,43908,74.2142661929489,6,3.2,4.4,2.1,6.5,41.1467590332031,41.5000915527344,40.8084411621094,87.1120951772099,NA,NA,87.449917887701,86.7900738250128,10.0850095748901,51.0120391845703,NA,54.7623596191406,47.4283599853516,26.1090793609619,6,402665,52.44037,655090,52.4563,39322,59.3052235389858,23320,8.045,4.14,5.528
HND,HN,Honduras,2018,NA,NA,6.05646991729736,23.1551094055176,37.6076347817474,4341185,NA,NA,NA,12,681,911,1250,430,NA,NA,NA,33.1413951598893,63.0886349044908,3,NA,NA,NA,6,NA,NA,NA,NA,6,3.2,4.3,2,6.3,41.1197814941406,41.6844787597656,40.5796089172363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,7.259,4.677,5.648
HND,HN,Honduras,2019,38.4153826451728,17.8150806427002,5.98198266311593,NA,35.2327372159537,4231661,45.9545563262377,38.9403949337519,42.3645458239341,12,677,899,1247,419,NA,NA,NA,32.6392711477148,63.4708932102134,3,79.0690520365688,74.1112984204933,76.5305787372579,6,1096494,NA,44007,74.2427341104824,6,3.2,4.2,1.9,6.2,39.7553215026855,40.500659942627,39.0427207946777,85.3644845988859,NA,NA,85.8849712827058,84.8684400586907,11.1025295257568,64.3524169921875,NA,68.4164123535156,60.4753303527832,24.483060836792,5,NA,NA,638227,NA,47069,59.608234719242,28057,8.241,4.315,5.698
HND,HN,Honduras,2020,44.4944915771484,21.729710561372,6.09801328648889,NA,39.5313234717868,4083200,45.5936417128212,38.3897754218279,41.9065068461055,12,672,884,1246,407,NA,NA,NA,32.1804218242733,63.825483721482,3,78.9437848827174,73.8815248194533,76.3520976468165,6,1075726,NA,NA,NA,6,3.1,4.1,1.9,6.1,39.3609008789063,40.1244888305664,38.6312294006348,83.6552990388855,NA,NA,84.2531003292357,83.0855315018933,11.4068098068237,58.4268999434804,NA,62.3465596528451,54.6886731296765,26.9925193786621,5,NA,NA,623349,NA,NA,NA,NA,14.08,8.957,10.982
HND,HN,Honduras,2021,47.3206250127172,24.7685124058089,5.88160201792279,NA,39.6149507492415,4260442,42.3629400245034,33.3787127574439,37.7639236810879,12,660,868,1243,395,NA,NA,NA,31.7752939017295,64.1540644341067,3,73.6047991274314,69.0303748973821,71.2629991267762,6,1041536,NA,44392,75.9618850243287,6,3.1,4.1,1.8,6,33.7702293395996,34.3301887512207,33.2354507446289,80.8933611486072,NA,NA,81.8568838993989,79.9749392823715,10.658989906311,54.5046566571526,NA,60.2124453124399,49.0618779304859,24.4631195068359,5,NA,NA,580903,NA,49891,60.1711731574833,30020,10.786,7.01,8.506
HND,HN,Honduras,2022,45.6963500976562,23.4711494445801,4.48280030802056,NA,37.1976283674277,4209927,NA,NA,NA,12,653,850,1236,385,NA,NA,NA,31.3863692139965,64.4469800471565,3,70.2832540656643,66.288294216568,68.2378429977913,6,1061849,NA,41528,76.235311115392,6,3,4,1.8,5.9,NA,NA,NA,82.2937171979577,NA,NA,83.0115603264839,81.6093833260669,11.0899496078491,53.8605804443359,NA,59.2098503112793,48.7599792480469,26.0141296386719,5,NA,NA,573892,NA,48543,60.6101806645654,29422,13.212,6.146,8.774
HND,HN,Honduras,2023,45.0153612347655,23.8959007584554,4.54962037172702,NA,34.860503371274,4149025,39.9014589075961,32.4936589475226,36.1091839795995,12,640,834,1228,375,NA,NA,NA,30.9961501574799,64.7111265343216,3,75.3643183581961,71.6330573382142,73.4535986087997,6,1069213,NA,NA,NA,6,3,3.9,1.7,5.8,NA,NA,NA,82.5478821305927,NA,NA,83.1172446518249,82.0049800992098,11.6907796859741,54.5012702941895,NA,59.4406700134277,49.7920112609863,26.9621906280518,5,NA,NA,546949,NA,NA,NA,NA,8.817,4.6,6.07
HND,HN,Honduras,2024,44.3355293119475,26.6201549791965,NA,NA,35.0190289484215,4250629,40.2326383565844,33.0485944252081,36.5551268560739,NA,NA,NA,NA,NA,NA,NA,NA,30.6212062800353,64.9610715830154,NA,73.8600429902078,70.2066830556314,71.9894641150556,NA,1027755,NA,49996,76.2380990479238,NA,NA,NA,NA,NA,NA,NA,NA,78.9690848390083,NA,NA,79.481452800967,78.4803779538907,12.1897497177124,51.7639813154374,NA,56.205606327767,47.5298322582063,27.3377895355225,NA,NA,NA,552199,NA,31374,59.2433224963345,18587,6.5,4.053,4.91
HND,HN,Honduras,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HTI,HT,Haiti,2000,NA,NA,NA,NA,45.916862333726,3103912,NA,NA,NA,12,1597,2129,2605,2750,NA,NA,NA,40.4455308593087,55.9758939708552,NA,NA,NA,NA,6,NA,NA,NA,NA,6,7.7,11.7,12.1,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,9.734,7.346,8.443
HTI,HT,Haiti,2001,NA,NA,NA,NA,45.9989633637185,3189161,NA,NA,NA,12,1582,2086,2589,2655,NA,NA,NA,40.1185418307037,56.2840604651086,NA,NA,NA,NA,6,NA,NA,NA,NA,6,7.4,11.2,11.7,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,11.17,8.499,9.728
HTI,HT,Haiti,2002,NA,NA,NA,NA,46.0840609422001,3277860,NA,NA,NA,12,1564,2042,2570,2562,NA,NA,NA,39.7417306321209,56.6312419395744,NA,NA,NA,NA,6,NA,NA,NA,NA,6,7.2,10.7,11.2,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,12.6,9.647,11.008
HTI,HT,Haiti,2003,NA,NA,NA,NA,46.1716089844498,3370045,NA,NA,NA,12,1537,2010,2561,2479,NA,NA,NA,39.3275034799153,57.008732337079,NA,NA,NA,NA,6,NA,NA,NA,NA,6,7,10.3,10.8,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,13.882,10.667,12.151
HTI,HT,Haiti,2004,NA,NA,NA,NA,46.2606898661656,3464730,NA,NA,NA,12,1769,1982,2550,2929,NA,NA,NA,38.8787794479243,57.4201906273698,NA,NA,NA,NA,6,NA,NA,NA,NA,6,8,9.9,12.6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,15.292,11.799,13.415
HTI,HT,Haiti,2005,NA,NA,NA,NA,46.3530241314662,3562527,NA,NA,NA,12,1469,1963,2551,2320,NA,NA,NA,38.4052053171778,57.8562360939793,NA,NA,NA,NA,6,NA,NA,NA,NA,6,6.6,9.6,10,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,16.574,12.818,14.559
HTI,HT,Haiti,2006,NA,NA,NA,NA,46.4425581423216,3671852,NA,NA,NA,12,1434,1942,2554,2246,NA,NA,NA,37.9356695045289,58.2863978997809,NA,NA,NA,NA,6,NA,NA,NA,NA,6,6.4,9.3,9.6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,18.029,13.99,15.866
HTI,HT,Haiti,2007,NA,NA,NA,NA,46.5348414033479,3782583,NA,NA,NA,12,1398,1921,2569,2172,NA,NA,NA,37.4837250418636,58.6979862793195,NA,NA,NA,NA,6,NA,NA,NA,NA,6,6.2,9,9.2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,19.085,14.811,16.8
HTI,HT,Haiti,2008,NA,NA,NA,NA,46.6277207387451,3894117,NA,NA,NA,12,1364,1891,2580,2100,NA,NA,NA,37.0528806446947,59.0870553069953,NA,NA,NA,NA,6,NA,NA,NA,NA,6,6,8.8,8.9,13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,18.632,14.082,16.204
HTI,HT,Haiti,2009,NA,NA,NA,NA,46.7201041926926,4006423,NA,NA,NA,12,1331,1859,2596,2028,NA,NA,NA,36.646380098705,59.4513044192161,NA,NA,NA,NA,6,NA,NA,NA,NA,6,5.8,8.5,8.6,13.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,17.949,13.161,15.398
HTI,HT,Haiti,2010,NA,NA,NA,NA,46.7847442005628,4101260,NA,NA,NA,12,9703,8935,9170,12048,NA,NA,NA,36.245765963970896,59.839677357427,NA,NA,NA,NA,6,NA,NA,NA,NA,6,41.6,40.2,50,45.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,17.987,12.832,15.244
HTI,HT,Haiti,2011,NA,NA,NA,NA,47.0074755727662,4182422,NA,NA,NA,12,1431,1770,2597,2120,NA,NA,NA,35.85186179573,60.2227898637642,NA,NA,NA,NA,6,NA,NA,NA,NA,6,6.2,8.1,9,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,17.371,11.964,14.506
HTI,HT,Haiti,2012,NA,NA,NA,NA,47.043859449883,4270619,NA,NA,NA,12,1228,1733,2587,1821,NA,NA,NA,35.4691996207858,60.5644835699086,NA,NA,NA,NA,6,NA,NA,NA,NA,6,5.3,7.9,7.7,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,17.144,11.396,14.1
HTI,HT,Haiti,2013,NA,NA,NA,NA,47.2536011271222,4367938,NA,NA,NA,12,1195,1697,2569,1766,NA,NA,NA,35.0806870720932,60.9058864817208,6,NA,NA,NA,6,NA,NA,NA,NA,6,5.2,7.7,7.4,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,16.673,11.044,13.704
HTI,HT,Haiti,2014,NA,NA,1.75226998329163,11.9841499328613,47.4040312833577,4462053,NA,NA,NA,12,1164,1662,2537,1717,NA,NA,NA,34.6960470865646,61.2428523985044,6,NA,NA,NA,6,NA,NA,NA,NA,6,5,7.5,7.2,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,16.782,11.127,13.808
HTI,HT,Haiti,2015,NA,NA,1.85497999191284,14.5677795410156,47.4920755685033,4553008,NA,NA,NA,12,1134,1627,2500,1669,NA,NA,NA,34.3137710942013,61.575062208731,6,NA,NA,NA,6,NA,NA,NA,NA,6,4.9,7.2,6.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,16.751,11.103,13.785
HTI,HT,Haiti,2016,NA,NA,1.38776004314423,13.2331695556641,47.6000881997518,4644004,NA,NA,NA,12,1107,1592,2468,1624,NA,NA,NA,33.9455474542979,61.8858886841787,6,NA,NA,NA,6,2625395,NA,NA,NA,6,4.8,7.1,6.7,11.7,NA,NA,NA,183.989440244666,NA,NA,182.142191260721,185.808490425634,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,16.878,11.2,13.902
HTI,HT,Haiti,2017,NA,NA,1.49846994876862,14.6950197219849,47.7381300348724,4734976,NA,NA,NA,12,1078,1556,2438,1579,NA,NA,NA,33.6027145745781,62.1661899503353,6,NA,NA,NA,6,NA,NA,NA,NA,6,4.6,6.9,6.5,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,16.902,11.219,13.932
HTI,HT,Haiti,2018,NA,NA,1.63715994358063,14.4909696578979,47.8412253091117,4823338,NA,NA,NA,12,1055,1517,2409,1534,NA,NA,NA,33.2680067822972,62.4331753305914,6,NA,NA,NA,6,NA,NA,NA,NA,6,4.5,6.7,6.3,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,16.897,11.216,13.934
HTI,HT,Haiti,2019,NA,NA,1.08414978067408,12.8616709116158,47.7966191581041,4902625,NA,NA,NA,12,1037,1480,2387,1487,NA,NA,NA,32.9323801910877,62.6972382125323,6,NA,NA,NA,6,NA,NA,NA,NA,6,4.4,6.5,6.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,17.085,11.357,14.095
HTI,HT,Haiti,2020,NA,NA,1.11353641558643,10.0041094655259,47.8256760153639,4940938,NA,NA,NA,12,1018,1449,2374,1445,NA,NA,NA,32.6009921158664,62.9647963935478,6,NA,NA,NA,6,NA,NA,NA,NA,6,4.3,6.3,5.9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,18.608,12.79,15.573
HTI,HT,Haiti,2021,NA,NA,1.24275181117048,16.1069363481865,48.0553056354707,5061618,NA,NA,NA,12,1219,1421,2375,1660,NA,NA,NA,32.272985583827,63.242758901291,6,NA,NA,NA,6,NA,NA,NA,NA,6,5.1,6.2,6.7,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,18.312,12.506,15.296
HTI,HT,Haiti,2022,NA,NA,1.02689812206798,13.124044561831,47.0671731878809,5073825,NA,NA,NA,12,984,1393,2355,1359,NA,NA,NA,31.9324914292092,63.5267889042792,6,NA,NA,NA,6,NA,NA,NA,NA,6,4.1,6.1,5.5,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,17.689,11.739,14.54
HTI,HT,Haiti,2023,NA,NA,0.964648012977964,11.230810884486,46.8512176356349,5135239,NA,NA,NA,12,961,1492,2653,1317,NA,NA,NA,31.5721980303416,63.8096478349521,6,NA,NA,NA,6,NA,NA,NA,NA,6,4,6.4,5.3,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,17.612,11.679,14.459
HTI,HT,Haiti,2024,NA,NA,NA,13.0193562709785,46.4379473696805,5181956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1886406665943,64.1061410872761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.815,11.83,14.609
HTI,HT,Haiti,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAM,JM,Jamaica,2000,15.8091802597046,10.9308595657349,4.98346996307373,16.7966003417969,44.5680586547657,1160690,92.9051208496094,89.6213531494141,91.2384185791016,12,109,252,325,101,4.19309,4.04631,4.33513,33.2404270837088,60.6989308335756,NA,87.4456634521484,80.9829483032227,84.1626281738281,6,326847,49.17867,NA,NA,6,1.9,4.5,1.7,6.7,82.8067398071289,85.4337463378906,80.3077011108398,92.0542831420898,0.997560024261475,1.0090399980545,92.0565414428711,92.0520935058594,5.21314001083374,80.0481491088867,1.02751994132996,82.1989822387695,77.9619827270508,NA,5,228307,50.54422,228764,50.55997,12396,NA,NA,8.947,4.988,6.752
JAM,JM,Jamaica,2001,16.2977905273438,11.1548299789429,5.38103008270264,19.9911499023438,44.2694663916508,1167448,91.2572402954102,89.1141586303711,90.1689529418945,12,108,250,325,98,4.17874,3.66691,4.6693,32.7147164517035,61.3248232074114,NA,83.2309722900391,75.8318099975586,79.4703826904297,6,328496,48.9388,NA,NA,6,1.9,4.5,1.6,6.7,77.2872085571289,78.1967926025391,76.4225616455078,91.743278503418,0.992129981517792,1.00501000881195,91.3072891235352,92.1650772094727,4.90874004364014,79.911491394043,1.02620995044708,82.0432891845703,77.8450469970703,2.36536002159119,5,227205,50.52178,227703,50.53469,NA,NA,NA,8.823,4.908,6.641
JAM,JM,Jamaica,2002,14.7108297348022,12.2631902694702,5.37522983551025,18.3639297485352,44.1677340227831,1177364,90.9872589111328,85.8974761962891,88.4016876220703,12,108,249,326,96,4.95054,4.45448,5.42485,32.1977079582961,61.9376146413759,NA,86.5502777099609,80.6989135742188,83.5769119262695,6,329762,48.87949,NA,NA,6,1.9,4.4,1.6,6.6,81.3065338134766,83.3341217041016,79.3781661987305,91.628547668457,0.998099982738495,1.01263999938965,91.0861206054688,92.1532821655273,4.76162004470825,80.4983978271484,1.03589999675751,82.4636306762695,78.5949325561523,2.90650010108948,5,227934,50.41328,228316,50.40295,11801,66.8078994750977,7884,8.796,4.891,6.616
JAM,JM,Jamaica,2003,14.3445100784302,13.1452598571777,4.25684976577759,13.3623399734497,44.0718418596187,1186996,90.247932434082,87.9251098632812,89.067741394043,12,108,247,331,92,4.68918,4.26018,5.09951,31.6810100642809,62.5353879718726,NA,NA,NA,NA,6,325302,48.88719,10968,90.3811111450195,6,1.8,4.4,1.6,6.5,79.5913314819336,81.4059600830078,77.8608932495117,90.5682067871094,1.00151002407074,1.01672005653381,90.0550994873047,91.0644836425781,4.77309989929199,80.8683929443359,1.03939998149872,82.3553771972656,79.4289398193359,1.64866995811462,5,229325,50.10531,229701,50.09208,11315,66.9111785888672,7571,8.699,4.829,6.534
JAM,JM,Jamaica,2004,9.65415954589844,10.1137399673462,3.91254997253418,11.7330198287964,44.0982574496874,1202433,98.0872268676758,95.5941162109375,96.8198699951172,12,109,245,336,89,4.22143,3.81711,4.60886,31.1555538923556,63.1146516479713,NA,81.1561431884766,79.1520309448242,80.1375503540039,6,331286,48.93415,12032,89.2785873413086,6,1.8,4.4,1.6,6.5,89.304817199707,90.5749282836914,88.089973449707,93.2493362426758,1.00326001644135,1.02067005634308,92.8210678100586,93.663459777832,8.00366020202637,85.6572189331055,1.04453003406525,86.8673324584961,84.4862289428711,5.79025983810425,5,245533,49.87354,245533,49.87354,12828,66.9395065307617,8587,8.703,4.832,6.539
JAM,JM,Jamaica,2005,11.5951099395752,10.131950378418,4.61641979217529,14.2693700790405,44.0710064234192,1215552,NA,NA,NA,12,110,244,341,86,4.22137,3.81689,4.60616,30.5934298959218,63.6981309164216,NA,NA,NA,NA,6,326411,48.75295,NA,NA,6,1.8,4.4,1.6,6.5,91.4990692138672,92.884033203125,90.1753692626953,93.7356567382812,0.995180010795593,1.02327001094818,92.9668121337891,94.4789886474609,8.00370979309082,84.6938323974609,1.06130003929138,86.2242126464844,83.2132568359375,5.79380989074707,5,246332,50.0613,246332,50.0613,NA,NA,NA,8.753,4.863,6.577
JAM,JM,Jamaica,2006,NA,NA,NA,NA,44.0486539814019,1228512,NA,NA,NA,12,109,245,345,84,NA,NA,NA,29.9597273939801,64.3237284417528,NA,NA,NA,NA,6,NA,NA,NA,NA,6,1.8,4.4,1.6,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,8.789,4.886,6.605
JAM,JM,Jamaica,2007,NA,NA,5.49022006988525,17.1730499267578,44.0330265417165,1241668,NA,NA,NA,12,108,248,346,81,5.13933,4.55572,5.69964,29.2502894004183,64.9985140764769,NA,85.1716003417969,82.484016418457,83.8053436279297,6,310021,48.98152,NA,NA,6,1.8,4.4,1.6,6.5,89.1363220214844,90.7016525268555,87.6396636962891,94.1794891357422,1.00449001789093,1.03213000297546,93.8528671264648,94.495231628418,7.8339900970459,86.4005813598633,1.06650996208191,88.4859008789062,84.3836669921875,NA,5,NA,NA,257186,50.35266,13006,68.6760025024414,8932,8.793,4.888,6.607
JAM,JM,Jamaica,2008,NA,NA,6.19131994247437,19.1193809509277,44.0232030321094,1254836,NA,NA,NA,12,106,252,346,79,5.48188,4.95766,5.98281,28.4953099911232,65.6942264269109,NA,NA,NA,NA,6,315129,48.8638,NA,NA,6,1.8,4.4,1.6,6.5,NA,NA,NA,98.6940078735352,NA,NA,98.1183471679688,99.2504425048828,11.7383699417114,88.0502090454102,NA,90.2766189575195,85.8971710205078,4.48157978057861,5,NA,NA,262608,50.40555,NA,NA,NA,8.867,4.935,6.666
JAM,JM,Jamaica,2009,NA,NA,6.19848012924194,17.5528392791748,43.9949330367306,1229928,93.3399200439453,94.6010131835938,93.9810333251953,12,103,255,345,77,5.59914,5.01995,6.14956,27.7247126867239,66.3855798055897,NA,81.8089218139648,80.8084716796875,81.3002014160156,6,312262,48.72607,NA,NA,6,1.8,4.4,1.6,6.5,NA,NA,NA,100.603439331055,NA,NA,99.7390975952148,101.438819885254,12.0149097442627,90.1742782592773,NA,90.9492568969727,89.4250106811523,5.6602201461792,5,266933,49.57911,266933,49.57911,NA,NA,NA,9.113,5.901,7.314
JAM,JM,Jamaica,2010,NA,NA,6.37060022354126,16.1029396057129,44.0272818362876,1214581,95.7676377432042,97.8865892646811,96.8449508948431,12,100,256,345,76,5.19259,4.61331,5.74078,26.9484740687649,67.0677907673724,NA,89.5990965556183,88.9943971476388,89.2915949751161,6,294285,48.62157,NA,NA,6,1.8,4.4,1.6,6.5,NA,NA,NA,97.1699421507251,NA,NA,96.1315202493886,98.1735189465756,12.0196399688721,89.4939454246108,NA,92.5638443679897,86.526332866906,5.14880990982056,5,260371,50.839,260371,50.839,18222,73.2740643178575,13352,9.766,5.95,7.63
