iso3c,iso2c,country,year,sp_ado_tfrt,sh_hiv_incd_tl,sh_hiv_incd,sp_pop_dpnd,sp_pop_dpnd_yg,sh_hiv_artc_zs,sp_dyn_cbrt_in,sh_sta_brtc_zs,sh_xpd_chex_gd_zs,sh_xpd_chex_pc_cd,sh_xpd_chex_pp_cd,sp_dyn_cdrt_in,sh_xpd_ghed_gd_zs,sh_xpd_ghed_ch_zs,sh_xpd_ghed_ge_zs,sh_xpd_ghed_pc_cd,sh_xpd_ghed_pp_cd,sh_xpd_pvtd_ch_zs,sh_xpd_pvtd_pc_cd,sh_xpd_pvtd_pp_cd,sh_xpd_ehex_ch_zs,sh_xpd_ehex_pc_cd,sh_xpd_ehex_pp_cd,sp_dyn_tfrt_in,sh_imm_idpt,sh_imm_hepb,sh_imm_meas,sh_hiv_incd_yg_p3,sh_hiv_incd_zs,sh_hiv_incd_tl_p3,sh_tbs_incd,sp_dyn_le00_fe_in,sp_dyn_le00_ma_in,sp_dyn_le00_in,sh_mmr_risk_zs,sh_mmr_risk,sh_sta_brtw_zs,sh_sta_mmrt,sh_sta_mmrt_ne,sh_sta_traf_p5,sh_dyn_ncom_zs,sh_dyn_ncom_fe_zs,sh_dyn_ncom_ma_zs,sh_sta_pois_p5,sh_sta_pois_p5_fe,sh_sta_pois_p5_ma,sp_dyn_amrt_fe,sp_dyn_amrt_ma,sp_dyn_imrt_in,sp_dyn_imrt_fe_in,sp_dyn_imrt_ma_in,sh_dyn_nmrt,sh_dyn_mort,sh_dyn_mort_fe,sh_dyn_mort_ma,sm_pop_netm,sh_dth_imrt,sh_mmr_dths,sh_dth_nmrt,sh_dth_mort,sh_xpd_oopc_ch_zs,sh_xpd_oopc_pc_cd,sh_xpd_oopc_pp_cd,sh_sta_odfc_zs,sh_sta_odfc_ru_zs,sh_sta_odfc_ur_zs,sh_h2o_basw_zs,sh_h2o_basw_ru_zs,sh_h2o_basw_ur_zs,sh_sta_bass_zs,sh_sta_bass_ru_zs,sh_sta_bass_ur_zs,sp_pop_0014_to_zs,sp_pop_0014_fe_in,sp_pop_0014_fe_zs,sp_pop_0014_ma_in,sp_pop_0014_ma_zs,sp_pop_0014_to,sp_pop_0004_fe_5y,sp_pop_0004_ma_5y,sp_pop_0509_fe_5y,sp_pop_0509_ma_5y,sp_pop_1014_fe_5y,sp_pop_1014_ma_5y,sp_pop_1519_fe_5y,sp_pop_1519_ma_5y,sp_pop_1564_to_zs,sp_pop_1564_fe_in,sp_pop_1564_fe_zs,sp_pop_1564_ma_in,sp_pop_1564_ma_zs,sp_pop_1564_to,sp_pop_2024_fe_5y,sp_pop_2024_ma_5y,sp_pop_2529_fe_5y,sp_pop_2529_ma_5y,sp_pop_3034_fe_5y,sp_pop_3034_ma_5y,sp_pop_3539_fe_5y,sp_pop_3539_ma_5y,sp_pop_4044_fe_5y,sp_pop_4044_ma_5y,sp_pop_4549_fe_5y,sp_pop_4549_ma_5y,sp_pop_5054_fe_5y,sp_pop_5054_ma_5y,sp_pop_5559_fe_5y,sp_pop_5559_ma_5y,sp_pop_6064_fe_5y,sp_pop_6064_ma_5y,sp_pop_65up_to_zs,sp_pop_65up_fe_in,sp_pop_65up_fe_zs,sp_pop_65up_ma_in,sp_pop_65up_ma_zs,sp_pop_65up_to,sp_pop_6569_fe_5y,sp_pop_6569_ma_5y,sp_pop_7074_fe_5y,sp_pop_7074_ma_5y,sp_pop_7579_fe_5y,sp_pop_7579_ma_5y,sp_pop_80up_fe_5y,sp_pop_80up_ma_5y,sp_pop_grow,sp_pop_totl_fe_in,sp_pop_totl_fe_zs,sp_pop_totl_ma_in,sp_pop_totl_ma_zs,sp_pop_totl,sh_hiv_1524_fe_zs,sh_hiv_1524_ma_zs,sh_dyn_aids_zs,sh_anm_chld_zs,sh_anm_nprg_zs,sh_prg_anem,sh_anm_allw_zs,sh_sta_owgh_me_zs,sh_sta_stnt_me_zs,sn_itk_defc_zs,sp_pop_brth_mf,sh_sta_suic_p5,sh_sta_suic_fe_p5,sh_sta_suic_ma_p5,sp_dyn_to65_fe_zs,sp_dyn_to65_ma_zs,sh_alc_pcap_li,sh_alc_pcap_fe_li,sh_alc_pcap_ma_li,sh_tbs_dtec_zs,sh_tbs_cure_zs,sh_dyn_aids_fe_zs,sh_hiv_incd_yg
MAF,MF,St. Martin (French part),2012,27.519,NA,NA,49.9316225565119,40.94602204167,NA,21.642,NA,NA,NA,NA,3.776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.773,NA,NA,NA,NA,NA,NA,NA,82.993,75.932,79.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.296,87.129,NA,NA,NA,NA,NA,NA,NA,-470,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.986298265628,NA,99.986298265628,99.5802904760272,NA,99.5802904760272,27.3088221485963,4991,25.164511005219,5189,29.7466177482229,10180,8.05032397952752,9.682412290759,8.42598895696241,10.0120385232745,8.68819806872904,10.0521669341894,6.4846330333056,7.92536115569824,66.6979651513729,13630,68.7265209389103,11232,64.3917679431323,24862,6.59304641605527,5.94760376060537,7.22839926379749,5.74982802109608,7.58389430955803,6.16831002063747,8.10327005017271,6.34888786975464,8.91510980006555,7.81930749828021,8.39321281799158,8.32951157991287,6.6686836598341,6.69857830772759,5.02987671129264,5.35427654207751,3.72639487683735,4.05010318734235,5.99321270003085,1212,6.10896805587071,1023,5.86161430864481,2234,2.57418752993974,2.70866773675762,1.49509618536167,1.53061224489796,0.882434510753095,0.854161889474891,1.1572498298162,0.768172437514332,0.556864711599445,19832,53.2018779342723,17444,46.7981220657277,37276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,92.696148,84.403976,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2013,22.515,NA,NA,50.4140204196479,40.9196880778198,NA,20.986,NA,NA,NA,NA,3.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.719,NA,NA,NA,NA,NA,NA,NA,83.197,76.136,79.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.255,85.207,NA,NA,NA,NA,NA,NA,NA,-545,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9805382807944,NA,99.9805382807944,99.6315133749002,NA,99.6315133749002,27.204457688042,4973,24.9748920357537,5206,29.7409237624611,10180,8.21030430852666,9.73463966408638,8.10987245154163,10.1173983832729,8.65471527568545,9.88888571510183,6.20417796525058,8.18646633722757,66.48449296471,13653,68.5623179672592,11224,64.1206546887943,24878,6.19413477955207,5.6271244537119,7.45957617756352,5.6271244537119,7.47966254896053,6.08986260675826,7.96926785176258,6.01273958125054,8.68986642563021,7.76657430946328,8.47644872953701,8.2036047873404,6.79170432861303,6.91536462052615,5.32791001305614,5.37004770201948,3.96956914733353,4.32174583678483,6.31104934724802,1287,6.46278999698704,1075,6.13842154874461,2362,2.6765089886512,2.86497757719444,1.65461484382846,1.59387586049302,0.934016269960831,0.882630180810649,1.19764989454655,0.796937930246508,0.38289088882727,19914,53.2189529383468,17505,46.7810470616532,37419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,92.874635,84.725127,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2014,18.717,NA,NA,50.4438998915358,40.457156630378,NA,20.638,NA,NA,NA,NA,3.931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.707,NA,NA,NA,NA,NA,NA,NA,83.432,76.278,79.727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.079,83.88,NA,NA,NA,NA,NA,NA,NA,-661,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9747782959609,NA,99.9747782959609,99.6827362737731,NA,99.6827362737731,26.8928318714036,4893,24.5632530120482,5179,29.5399446678646,10071,8.089859437751,9.56618464961068,7.98694779116466,10.2107755055475,8.48644578313253,9.76298451270643,6.38805220883534,8.43957673768575,66.4690725090453,13664,68.5968875502008,11229,64.0512250078435,24893,5.52208835341365,5.33356150708765,7.44979919678715,5.58455263683295,7.51004016064257,5.93536978409059,7.95933734939759,5.82413507886255,8.50150602409639,7.61529905022675,8.58684738955823,8.15721171672228,6.82479919678715,7.09905593109153,5.56977911646586,5.44479621231568,4.28463855421687,4.61766635292775,6.63809561955114,1362,6.839859437751,1124,6.40883032429195,2486,2.75853413654619,2.94914577450729,1.80973895582329,1.70274664156755,1.01907630522088,0.932660220758107,1.25251004016064,0.824277687459,0.082811315154676,19919,53.1895009479053,17531,46.8104990520947,37450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,93.076397,84.947217,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2015,18.338,NA,NA,50.4166163506823,39.8381837942278,NA,20.015,NA,NA,NA,NA,4.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.665,NA,NA,NA,NA,NA,NA,NA,83.588,76.316,79.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.313,83.529,NA,NA,NA,NA,NA,NA,NA,-731,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9690183111273,NA,99.9690183111273,99.7339591726461,NA,99.7339591726461,26.4845192539271,4796,24.1441804269029,5101,29.1402456441017,9897,7.89367700362465,9.34304484433019,7.89871123640757,10.0599828620394,8.35179218687072,9.73721793773207,6.55708819975836,8.41188231933733,66.4815756375605,13622,68.5738018525977,11222,64.1073978863182,24843,5.0795408779702,5.32704941445301,7.09826822392268,5.52413596115395,7.57903745469191,5.85261353898886,7.90626258558196,5.7840616966581,8.38954893274265,7.34075978291917,8.65384615384616,8.04627249357326,7.02023761578736,7.28934590117109,5.70378574305276,5.73264781491003,4.58618606524366,4.79862896315338,7.0339051085124,1446,7.28201772049939,1182,6.75235646958012,2628,2.90978654853,3.0876892316481,1.9910390656464,1.81662382176521,1.08991139750302,1.01113967437875,1.29128070881998,0.836903741788061,-0.216522625657602,19864,53.1563595493591,17505,46.8436404506409,37369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,93.208087,85.0061,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2016,17.886,NA,NA,50.5609331335304,39.1924182900652,NA,19.47,NA,NA,NA,NA,4.169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.643,NA,NA,NA,NA,NA,NA,NA,83.701,76.313,79.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.763,83.555,NA,NA,NA,NA,NA,NA,NA,-825,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9632583262937,NA,99.9632583262937,99.785182071519,NA,99.785182071519,26.0309347679892,4694,23.7526566137031,4983,28.6165508528111,9677,7.69405930573828,9.05070924022282,7.7244206052019,9.72836386607707,8.33417670276288,9.83747774651123,6.40876429511183,8.1289840923448,66.418291862811,13518,68.4014775832406,11173,64.1675759490036,24691,4.91853051310596,5.48153678286338,6.79081064669568,5.510250961925,7.57767432446109,5.81462125997818,7.66369800627467,5.86917820019526,8.30634551158789,6.963188422443,8.69851229632628,7.87342789869638,7.4840603177816,7.50301498880147,5.79394798097358,6.20513409521622,4.75913369092197,4.81823924653994,7.55077336919973,1550,7.84586580305637,1256,7.21587319818526,2807,3.22082785143204,3.37104462183426,2.13794150389637,1.92672141503474,1.1942111122356,1.04232469993683,1.29288533549236,0.875782461379429,-0.520499136043373,19762,53.1593813046402,17413,46.8406186953598,37175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,93.302499,85.001685,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2017,16.197,NA,NA,50.3428291568035,38.1479062933638,NA,19.175,NA,NA,NA,NA,4.687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.657,NA,NA,NA,NA,NA,NA,NA,82.251,75.486,78.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.502,88.553,NA,NA,NA,NA,NA,NA,NA,-951,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9574983414602,NA,99.9574983414602,99.836404970392,NA,99.836404970392,25.3749575839837,4543,23.1899961720046,4804,27.8573499565091,9347,7.34975118029858,8.58509712960278,7.49266300880439,9.33314004059148,8.34758198290162,9.93911278631488,6.25749649100421,7.90374021455494,66.5137427892772,13386,68.3220620135256,11116,64.4592635546535,24502,4.80285823657012,5.58712670339229,6.57394411126707,5.47115105827776,7.46203904555315,5.81617860249348,7.45948704861554,5.97854450565381,8.2633660839607,6.60191359814439,8.70486155416614,7.81095969846332,7.96988643613628,7.6080023195129,5.95380885542937,6.78457523919977,4.87431415082302,4.89707161496086,8.11129962673906,1663,8.48794181446982,1325,7.68338648883734,2988,3.62128365445962,3.6503334299797,2.24830930202884,2.02667439837634,1.30917442899069,1.07567410843723,1.30917442899069,0.930704552044071,-0.913371749973348,19592,53.1869265432434,17245,46.8130734567566,36837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,90.970492,83.761455,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2018,14.463,NA,NA,51.4127144298688,35.851833165153,NA,19.421,NA,NA,NA,NA,4.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.725,NA,NA,NA,NA,NA,NA,NA,83.849,76.395,80.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.053,82.801,NA,NA,NA,NA,NA,NA,NA,-1764,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9517383566266,NA,99.9517383566266,99.887627869265,NA,99.887627869265,23.6768299455737,4155,21.7769623902503,4372,25.8171188992884,8527,6.79858472022015,7.85083704862854,7.07901978770803,8.57421240662553,7.89935788232211,9.39206944403437,6.37137989778535,7.82721662877558,66.0446517827391,12829,67.2441357620233,10955,64.6933774247837,23784,4.71497837767003,5.60689716259707,6.20888481195125,5.4238389087366,7.10260778403879,5.89919985827748,7.26248198139169,6.04387492987688,7.84694011269821,6.39227612270808,8.31607915083213,7.62644306002539,8.04350674878784,7.46110012105465,6.22985191980081,7.11269892822345,5.14742497706723,5.29983170450855,10.2785182716872,2095,10.9789018477264,1607,9.48950367592784,3701,4.27466911282925,4.08042752959934,2.75193290525488,2.53329002923027,1.72454462062639,1.41427263869615,2.22775520901586,1.46151347840208,-2.26505586002549,19078,52.9767855159391,16934,47.0232144840609,36012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,93.424778,85.128089,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2019,14.9,NA,NA,57.1061800843572,31.6385475884834,NA,18.955,NA,NA,NA,NA,6.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.791,NA,NA,NA,NA,NA,NA,NA,83.843,76.462,80.078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.082,82.186,NA,NA,NA,NA,NA,NA,NA,-2682,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.945978371793,NA,99.945978371793,99.9388507681379,NA,99.9388507681379,20.1377438606219,3371,18.8339805011593,3530,21.5634164222874,6901,5.83847808475571,6.59518572825024,6.30499762549934,7.2427908113392,6.69050479090427,7.72543988269795,6.19884347850378,7.19391495601173,63.6525469481855,11357,63.4522446015029,10455,63.8715786901271,21812,4.99203843897533,5.76735092864125,5.69880157555102,5.57490224828934,6.43908707433584,6.02394916911046,6.71005950219292,6.25305474095797,6.73799480403386,6.23472629521017,7.30228790122077,7.13282013685239,7.19613375422521,7.03506842619746,6.42511942341537,6.87622189638319,5.7518786490488,5.77956989247312,16.2097091911926,3171,17.7137748973378,2384,14.5650048875855,5555,5.33005559125066,5.02810361681329,4.24616587982233,3.94367057673509,2.83263960667095,2.35215053763441,5.30491381959382,3.24108015640274,-4.96694243141292,17899,52.2325337068815,16368,47.7674662931185,34267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,93.419785,85.231389,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2020,16.251,NA,NA,60.0584118032126,31.0186817060275,NA,17.602,NA,NA,NA,NA,12.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.829,NA,NA,NA,NA,NA,NA,NA,83.851,76.561,80.085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.044,81.281,NA,NA,NA,NA,NA,NA,NA,-2853,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9402183869595,NA,99.9402183869595,99.9900736670109,NA,99.9900736670109,19.3811741018058,3043,18.2787303684574,3117,20.59396782399,6160,5.61844989639951,6.35591820554326,6.22203537431308,6.93733276072809,6.43824509774481,7.30071685771861,6.40521305666496,7.28750289055532,62.4756181966904,10322,61.9951352812228,9536,63.0041954345743,19859,5.39323143449146,6.08172838690496,5.38121978318969,5.45076145485778,5.95177322002342,5.74807571603185,6.29110236929822,5.99253410855274,6.05387225608841,5.85378745333818,6.74153929311432,6.60037659806415,6.8286237650521,6.90429784281986,6.82261793940122,7.01331307191702,6.12594216389898,6.07181791153249,18.1432077015038,3284,19.7261343503198,2483,16.4018367414357,5767,5.5734062040179,5.4243335205312,4.67853818203658,4.3705196392587,3.30320410798475,2.76502262891877,6.17098585628059,3.84196095272703,-7.51568506574733,16650,52.3830496743952,15136,47.6169503256048,31786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,93.426369,85.383321,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2021,15.065,NA,NA,58.6130227633669,33.4621492853362,NA,17.544,NA,NA,NA,NA,8.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.804,NA,NA,NA,NA,NA,NA,NA,83.85,76.702,80.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.047,80.007,NA,NA,NA,NA,NA,NA,NA,-1209,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9344584021259,NA,99.9344584021259,100,NA,100,21.097426654651,3141,19.7429612870789,3180,22.6315040216386,6321,6.11173956762192,7.0823546159869,6.61764705882353,7.49519538757207,7.01357466063348,8.05395401807958,6.91302161890397,8.03260018506655,63.0469610493642,10085,63.3766968325792,8805,62.6734998932308,18890,5.44871794871795,6.14278596341377,5.28531925590749,5.04662253541177,5.93577174459527,5.42031461313973,6.29399195575666,5.48081714000997,6.1305932629462,5.56623247206207,6.74648064353947,6.21396540679052,7.19268476621418,6.98982133959713,7.31523378582202,7.43825183287067,6.11488185017597,6.34208840486868,15.8556122959848,2686,16.8803418803419,2064,14.6949960851306,4751,5.25075414781297,5.26016086554203,4.03469079939668,3.80810022065628,2.99145299145299,2.55534201722543,4.60344394167924,3.07139298170688,-5.91294053455205,15912,53.1090417542806,14049,46.8909582457194,29961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,93.425709,85.597546,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2022,14.656,NA,NA,59.5115752251506,33.4383115089231,NA,17.326,NA,NA,NA,NA,9.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.763,NA,NA,NA,NA,NA,NA,NA,83.845,76.783,80.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.074,79.282,NA,NA,NA,NA,NA,NA,NA,-1475,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9286984172924,NA,99.9286984172924,100,NA,100,20.96430612563,3003,19.5839989567372,3049,22.5284468745382,6052,6.11938838718091,7.14127382887543,6.49105076125583,7.43313137283878,6.97355980830046,7.954041672824,6.77794803247156,7.96512487069603,62.69028939575,9676,63.0945782936133,8422,62.232156051426,18099,5.44126756430737,6.0218708438008,5.19675284452124,4.92463425447022,6.02158249926646,5.49357174523423,6.23023506015062,5.46032215161815,6.15851074234669,5.62657011969854,6.46496919114531,5.88517807004581,7.11048805138069,6.88266587852815,7.4136863039155,7.37402098418797,6.27913800410785,6.59819713314615,16.34540447862,2656,17.3214227496495,2063,15.2393970740358,4719,5.40214520914159,5.42337815871139,4.22521435790435,3.97886803605734,3.0482835066671,2.69321708290232,4.64577967593649,3.14393379636471,-3.70935422542636,15336,53.1208867336335,13534,46.8791132663665,28870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,93.421182,85.719764,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2023,14.29,NA,NA,62.1677373725467,34.2665173572228,NA,17.069,NA,NA,NA,NA,9.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.718,NA,NA,NA,NA,NA,NA,NA,83.839,76.766,80.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.099,79.431,NA,NA,NA,NA,NA,NA,NA,-1697,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9229384324588,NA,99.9229384324588,100,NA,100,21.1306765523633,2887,19.6923181880202,2928,22.7705829735931,5814,6.22868058398144,7.34647843503286,6.48110246964115,7.45537276863843,6.9825351343976,7.96873176992183,6.63119115841179,7.94150818652044,61.6656671936615,9099,62.0787283394733,7868,61.1947264029868,16967,5.14735980352026,5.78695601446739,4.69709373720835,4.43744409442694,5.73065902578796,5.17248084626454,6.0649474689589304,5.30082059658538,6.20821394460363,5.60416909734376,6.25938054304816,5.68972893089099,7.11897939691636,6.86423210049391,7.52831218447264,7.39703651849259,6.69259107654523,7.00035001750087,17.2036562539752,2672,18.2289534725065,2062,16.0346906234201,4734,5.61468140264702,5.6352817640882,4.5265384090599,4.28576984404776,3.20985127575385,2.87792167386147,4.87788238504571,3.23571734142263,-4.80716831631216,14658,53.2727603125568,12857,46.7272396874432,27515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,93.416876,85.694605,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2024,NA,NA,NA,65.9510955859003,35.4080660527151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1424,NA,NA,NA,NA,NA,NA,NA,0,NA,0,99.9229384324588,NA,99.9229384324588,100,NA,100,21.3364460943779,2765,19.7768000858461,2810,23.1307353606847,5575,6.27749758557785,7.49351878523518,6.45276674893587,7.51820912719641,7.0465357513324,8.11900744825316,6.65307436420217,8.04082136537591,60.2568027861763,8483,60.6824766605859,7262,59.7670877741657,15745,4.76445970597704,5.55944199827168,3.80584469005974,3.5965598123534,5.02557499016346,4.46072178099667,5.8661515899417,5.03271470309864,6.24888221196838,5.52652154232336,6.18092069964588,5.64997325212954,7.23611260149515,6.8063042673141,7.69753550094788,7.54701452615119,7.2039203061845,7.54701452615119,18.4067511194458,2732,19.540723253568,2078,17.1021768651496,4809,5.93769002396538,5.96271758363853,4.87892120041492,4.66647463067363,3.5018063454591,3.11098308711576,5.22230568372858,3.36200156372166,-5.16855018990472,13979,53.4999425925217,12150,46.5000574074783,26129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,MF,St. Martin (French part),2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,MX,Mexico,2000,72.263,14000,13000,64.8374720830817,56.5723494642449,9,24.192,88.6,4.24436522,319.34719849,496.776722411774,5.481,1.91919184,45.21740723,9.89962292,144.4005213,224.629540208525,54.78259659,174.94669198,272.147182203249,NA,NA,NA,2.714,97,97,96,0.29,0.26,0.14,37,74.972,70.139,72.562,0.162567630175092,615,9.950923768,56,71.31,14.2,17,16.2,17.9,0.77,0.39,1.17,111.048,196.857,23.7,21.2,26.1,14.2,28.1,25.3,30.7,-356433,56480,1300,33944,66996,52.22364426,166.77474453,259.434895693692,8.68302281439935,24.2008964758793,3.43341974076731,91.5623322939428,77.5129101067569,96.3151660990761,79.2052351502487,56.8187014438545,86.778463579071,34.3200781274208,16689502,33.0709733401155,17158865,35.628989397432,33848367,11.1181949089788,12.0333762722893,11.2032556363519,12.0606489946541,10.7495227947848,11.5349641304886,10.2767334493065,10.4247383120568,60.6658176169194,31132808,61.6910135614856,28699190,59.5915358277131,59831998,9.60188016774162,9.19795999330729,8.77300051856994,8.27517665028884,7.68866820659018,7.27011625162724,6.71258959796662,6.38738391209838,5.56259388800831,5.36177008221912,4.40721630588374,4.28438801771816,3.53000383824977,3.44452645837169,2.82469324220347,2.74271352468308,2.31363434696549,2.2027626253425,5.01410425565983,2643400,5.23801309839889,2301788,4.77947477485495,4945188,1.82125546237237,1.70548628461032,1.34442773122582,1.25628422950391,0.925839545307101,0.859833593307885,1.1464903594936,0.957870667432838,1.54272528221216,50465710,51.1690013151967,48159842,48.8309986848033,98625552,0.1,0.2,0.2,30.7,18.7,29.3,19.3,7.3,20.3,NA,1.038,3.7,1.15,6.38,80.90811,70.815388,6.16,2.54,10.08,51,76,17.9482556467019,5600
