iso3c,iso2c,country,year,social_development_sp_ado_tfrt,social_development_sl_tlf_acti_1524_fe_zs,social_development_sl_tlf_acti_1524_ma_zs,social_development_sl_tlf_acti_1524_zs,social_development_sl_tlf_acti_fe_zs,social_development_sl_tlf_cact_fe_zs,social_development_sl_tlf_cact_ma_zs,social_development_sg_gen_parl_zs,social_development_sh_hiv_1524_fe_zs,social_development_sh_hiv_1524_ma_zs,social_development_sl_tlf_acti_ma_zs,social_development_sl_tlf_acti_zs,social_development_sp_dyn_le00_fe_in,social_development_sp_dyn_le00_ma_in,social_development_se_enr_prim_fm_zs,social_development_se_enr_prsc_fm_zs,social_development_sl_emp_vuln_fe_zs,social_development_sl_emp_vuln_ma_zs,social_development_sl_uem_totl_fe_zs,social_development_sl_uem_totl_ma_zs,infrastructure_er_h2o_fwag_zs,infrastructure_er_h2o_fwdm_zs,infrastructure_er_h2o_fwin_zs,infrastructure_er_h2o_fwtl_k3,infrastructure_er_h2o_fwtl_zs,infrastructure_is_shp_good_tu,infrastructure_eg_elc_coal_zs,infrastructure_eg_elc_hyro_zs,infrastructure_eg_elc_ngas_zs,infrastructure_eg_elc_nucl_zs,infrastructure_eg_elc_petr_zs,infrastructure_eg_use_elec_kh_pc,infrastructure_it_net_bbnd,infrastructure_it_net_bbnd_p2,infrastructure_bx_gsr_ccis_cd,infrastructure_bx_gsr_ccis_zs,infrastructure_it_mlt_main,infrastructure_it_mlt_main_p2,infrastructure_it_net_user_zs,infrastructure_is_shp_gcnw_xq,infrastructure_it_cel_sets,infrastructure_it_cel_sets_p2,infrastructure_er_h2o_intr_k3,infrastructure_er_h2o_intr_pc,infrastructure_it_net_secr,infrastructure_it_net_secr_p6
MEX,MX,Mexico,2006,72.024,34.983,62.986,48.767,44.94,42.334,80.981,22.6,0.1,0.2,84.077,63.775,76.025,71.442,0.980080008506775,1.00862002372742,32.7638401691161,28.1232533388864,3.888,3.383,76.84346701,13.84217335,9.3143596380000009,77,18.8264058679707,2680374,12.3288893371244,11.8094964720851,46.3252663876401,4.21487891823538,21.7970450075834,2027.20343377354,3020000,2.81575,728882449,3.56924241622001,19861300,18.5,19.52,31.3788611969,55395500,51.649,409,3813.38946493447,NA,NA
NIC,NI,Nicaragua,2006,109.741,29.408,72.328,50.553,42.952,40.979,85.097,15.2173913043478,NA,NA,86.805,64.267,73.957,67.92,0.986810028553009,1.0378999710083,49.5998725791107,42.6206473984648,4.956,5.493,77.73979357,17.42160279,4.838603642,1.5198,0.972921067793355,NA,0,9.82769623484365,0,0,69.9425654116146,432.194624141078,19042,0.351403,29400000,6.27266908470237,247862,4.57,2.80557,7.9129600473,1830220,33.775,156.21,28827.1230730477,NA,NA
PAN,PA,Panama,2006,87.631,33.5,60.5,47.249,50.381,46.8,80.768,16.6666666666667,0.3,0.7,84.05,67.28,78.73,72.253,0.967610001564026,1.00815999507904,29.697679482577,36.3803730000022,7.746,4.697,NA,NA,NA,NA,NA,3027788,0,59.7762564701954,0,0,39.8230088495575,1485.32277103807,112738,3.34036,172700000,4.31447986409513,488308,14.5,17.3496,26.3716182217,2174450,64.4277,136.6,40473.7862604829,NA,NA
PER,PE,Peru,2006,66.389,59.922,72.048,66.024,70.548,67.541,84.767,29.1666666666667,0.1,0.1,87.449,79.018,74.611,70.225,1.00327003002167,1.00620996952057,61.4223197051108,44.6633251743629,4.87,3.61,NA,NA,NA,NA,NA,1087263,2.9826741720886,72.0191534468894,17.6438336135682,0,6.07866072081293,875.885112992851,484899,1.71194,82055746.222307,3.57478485728895,2559230,9.04,20.7,18.3577227318,9120000,32.1983,1641,57935.7277770676,NA,NA
PRI,PR,Puerto Rico (US),2006,59.619,25.173,39.636,32.47,45.729,37.921,57.664,NA,NA,NA,66.475,55.694,81.106,73.953,NA,NA,6.7404207362885,15.5566637889849,10.55,11.349,1.729322271,21.89229342,76.37808069,1.00212,14.1143661971831,1749565,14.3398416768084,0.479026265872004,13.5285836375852,0,71.6525484197344,NA,150233,3.9784,NA,NA,1038000,27.5,25.4424,17.6945941637,2198850,58.2288,7.1,1865.86089507712,NA,NA
PRY,PY,Paraguay,2006,73.041,44.019,73.353,58.97,53.539,50.994,83.033,10,0.1,0.2,85.409,69.615,74.033,69.256,0.977129995822906,1.00145995616913,49.8393959447329,46.7655401355331,6.679,4.419,75.30619706,16.281762229999998,8.412040704,1.491909091,1.27513597521368,NA,0,99.9981403652323,0,0,0.00185963476773162,984.533022545443,6000,0.108989,18400000,5.27003848821319,331061,6.01,7.96207,NA,3232840,58.724,117,21252.8346195234,NA,NA
SLV,SV,El Salvador,2006,80.687,33.18,63.38,47.87,49.171,45.915,78.597,16.6666666666667,0.2,0.3,82.136,64.39,74.328,64.754,0.965260028839111,0.977020025253296,44.6479207684633,29.8815378167739,3.885,8.418,67.03767728,22.80407928,10.15824344,2.107442509,13.4833173960333,NA,0,34.6949602122016,0,0,42.6171529619806,827.513499365828,61484,1.02434,118400000,7.81018094025607,1036780,17.3,5.5,8.2039481345,3851610,64.1687,15.63,2603.99355649042,NA,NA
SUR,SR,Suriname,2006,73.87,18.462,41.115,30.234,40.993,37.618,63.107,25.4901960784314,0.8,0.7,68.047,54.81,70.9,64.736,0.992370009422302,1.13182997703552,13.5193020947605,20.1614230087201,14.785,5.795,69.99512908,8.004546193,22.00032473,0.6159,0.622121212121212,NA,0,66.883963494133,0,0,33.116036505867,2659.06281369227,2656,0.505908,NA,NA,81500,15.5,9.49963,8.0805034833,320000,60.9527,99,188572.506128606,NA,NA
SXM,SX,Sint Maarten (Dutch part),2006,36.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.551,72.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCA,TC,Turks and Caicos Islands,2006,24.743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.558,74.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,NA,NA,NA,NA,3700,14.7,NA,1.3575423665,NA,NA,NA,NA,NA,NA
TTO,TT,Trinidad and Tobago,2006,38.217,47.9,60.49,54.277,59.781,55.396,78.084,19.4444444444444,NA,NA,81.997,70.835,73.556,67.324,NA,NA,12.7535533957914,17.5743348180649,8.68,4.499,4.349528002,62.02447586,33.62562151,0.313533333,8.164930546875,NA,0,0,99.3864175149909,0,0.209175847162181,5313.78857639467,20613,1.51711,33900000,4.16053019145803,325500,24,30.0037,16.5752636004,1518800,111.783,3.84,2958.52517520016,NA,NA
URY,UY,Uruguay,2006,59.998,45.069,61.419,53.392,62.91,51.625,73.355,11.1111111111111,NA,NA,82.671,72.667,79.908,71.91,0.972039997577667,1.05620002746582,23.6895223367933,26.0087325885676,14.234,8.224,83.58550506,10.6814528,5.73304214,3.867107026,4.1942592472885,NA,0,63.6673850574713,0.0538793103448276,0,35.3807471264368,2241.67397779484,106582,3.24006,141524428.9,10.20049172175,986867,30,29.4,18.6136384247,2330010,70.8316,92.2,28028.5246477739,NA,NA
VCT,VC,St. Vincent and the Grenadines,2006,65.821,40.085,66.577,53.664,57.782,51.945,76.723,18.1818181818182,0.5,0.3,82.144,70.458,73.251,67.967,NA,NA,17.882200341961,20.8825504681389,16.956,20.556,33.83669157,NA,NA,0.0093,9.3,NA,0,17.2685978107082,0,0,82.7314021892918,NA,5618,5.01544,8093759.25925926,4.23589294306842,22640,20.2,12,5.6817295252,87634,78.2349,0.1,892.745549663435,NA,NA
VEN,VE,"Venezuela, RB",2006,95.148,32.565,58.283,45.607,53.275,50.019,80.117,17.9640718562874,0.2,0.6,82.757,67.945,77.184,69.006,0.977609992027283,1.03102004528046,33.7218958957429,29.032759534117,9.38,8.109,71.56486257,24.62234996,3.812787473,20.8011,2.58398757763975,1266817,0,73.8983173642933,13.4882541522523,0,12.6134284834544,2958.05064565299,537628,1.97478,105000000,6.78294573643411,4216790,15.5,15.2247,24.4174974656,18789500,69.0163,805,29568.7524183015,NA,NA
VGB,VG,British Virgin Islands,2006,25.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.568,73.266,0.96314001083374,1.00905001163483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,NA,NA,NA,NA,15383,62.8,NA,4.0806920567,NA,NA,NA,NA,NA,NA
VIR,VI,Virgin Islands (U.S.),2006,54.54,38.782,41.078,39.875,66.995,59.204,66.864,NA,NA,NA,73.681,70.149,81.5,75.3,NA,NA,4.53719723183391,8.86551782395675,11.508,9.209,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,NA,NA,NA,NA,72500,67.5,27.3326,5.6680563724,NA,NA,NA,NA,NA,NA
ABW,AW,Aruba,2007,40.863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.252,70.93,0.956110000610352,0.986760020256042,NA,NA,NA,NA,NA,NA,NA,NA,NA,135000,0,0,0,0,100,NA,15996,16.5612,15418994.4134078,1.04803493449782,38609,40,30.9,7.4083679165,113586,117.6,NA,NA,NA,NA
ARG,AR,Argentina,2007,64.562,36.769,50.981,44.022,56.339,48.902,73.99,40,0.1,0.1,80.211,68.282,77.925,71.574,0.997009992599487,1.04638004302979,16.5083352387711,20.9701477247531,10.49,7.062,72.895539,15.74001566,11.36444534,35.02590909,11.9951743458904,1874259,1.93491567220045,34.85138050993,45.6779250517416,6.35607028050553,10.346558633141,2596.61182489948,2600000,6.49728,806872701.809068,8.03199150322363,9500000,23.7,25.9466,24.7785162458,40401800,100.962,292,7296.94203401709,NA,NA
ATG,AG,Antigua and Barbuda,2007,49.104,NA,NA,NA,NA,NA,NA,10.5263157894737,0.2,0.2,NA,NA,78.817,72.432,0.964619994163513,0.983640015125275,NA,NA,NA,NA,15.53846154,62.92307692,21.53846154,0.0049,9.42307692307692,34081,0,0,0,0,100,NA,2266,2.77343,9189527.93197874,1.23628531779306,37900,46.4,34,6.273557941,112381,137.547,0.052,636.443748164104,NA,NA
BHS,BS,"Bahamas, The",2007,41.033,47.836,62.844,55.33,74.371,67.623,79.37,12.1951219512195,0.7,0.9,85.624,79.844,76.939,70.129,NA,NA,9.96258685195083,17.0690652779969,9.118,6.755,NA,NA,NA,NA,NA,1632000,0,0,0,0,99.9933219063731,NA,20500,5.80188,NA,NA,132854,37.6,27,20.2069793125,373999,105.849,0.7,1981.1283374937,NA,NA
BLZ,BZ,Belize,2007,78.164,32.896,59.856,46.257,45.397,43.433,79.039,3.33333333333333,0.5,0.4,81.411,63.366,73.359,68.341,0.979200005531311,1.00683999061584,22.551278768740598,25.9105565275227,13.192,5.932,67.72277228,11.28712871,20.99009901,0.101,0.661861074705111,39191,0,68.9994718177016,0,0,24.19452199502,NA,7480,2.52617,12257135.085,3.06362056174819,33905,11.5,24.6,2.5894930352,118314,39.9574,15.26,51536.6430260047,NA,NA
BOL,BO,Bolivia,2007,83.413,41.125,54.426,47.892,59.462,58.05,79.682,16.9230769230769,0.1,0.1,81.061,70.426,67.303,62.749,0.99974000453949,0.989629983901978,65.8183329180007,46.7281566617014,3.362,2.08,91.81981578,6.505569871,1.674614347,2.073747475,0.683277586490939,NA,0,42.5426527242708,54.5771418088424,0,1.98128783709411,497.627493815791,33977,0.350786,55880000,8.07620967051054,678198,7,10.4992,NA,3254410,33.5993,303.5,31334.0133554134,NA,NA
BRA,BR,Brazil,2007,71.698,54.025,70.587,62.389,60.872,56.286,78.725,8.96686159844054,NA,NA,82.769,71.731,76.191,69.368,0.951210021972656,1.04399001598358,30.0317045833025,31.4689009010736,12.503,6.888,56.21586894,26.46161259,17.32251847,62.22,1.0990990990991,6464724,2.26846412533388,84.0205595005695,3.48109725551335,2.77436442343765,2.99519035284973,2185.74876193515,7609450,4.03572,419438000,1.92191164481252,39399600,20.9,30.88,33.1066462927,120980000,64.1626,5661,30023.4969264764,NA,NA
BRB,BB,Barbados,2007,46.435,50.719,60.161,55.416,75.75,64.677,75.158,13.3333333333333,0.4,0.7,84.046,79.745,77.513,72.838,1.00662994384766,1.00935995578766,10.1925355450237,18.6105986919336,8.425,6.431,67.65432099,24.69135802,7.654320988,0.07,87.5,99626,0,0,0,0,99.9114420659709,NA,47133,17.3738,18752066.085,1.28641283215749,134261,49.5,58.2,6.9680775942,257596,94.953,0.08,294.889563858335,NA,NA
CHL,CL,Chile,2007,53.325,29.807,44.206,37.142,47.257,42.235,72.879,15,0.1,0.2,78.119,62.711,81.252,75.996,0.950900018215179,0.986729979515076,19.8908937799418,20.2891677514569,10.893,6.958,83.75824558,3.613675769,12.62807866,35.368,3.99638418079096,2725218,22.6614708848211,39.5323796339025,7.9133124818404,0,25.269616640175,3311.14367617564,1302310,7.81156,234246828.19637,2.73863427728682,3459610,20.8,35.9,17.0637534565,13955200,83.7065,885,53084.3475492816,NA,NA
COL,CO,Colombia,2007,87.382,39.341,58.052,48.808,53.36,49.981,78.395,8.43373493975904,0.1,0.2,81.235,67.117,77.284,70.297,0.9930499792099,1.04789996147156,41.6229862488159,40.9226220370858,14.864,8.77,55.10403373,27.08206181,17.81390446,11.264375,0.525145687645688,2076760,6.2970741599073,80.4696552723059,11.8934675550406,0,0.273392236384705,1000.24577097448,1207090,2.7919,363490734.008789,7.95042850091517,7924100,18.3,21.8,24.5301450704,33941100,78.5031,2145,49612.1532335999,NA,NA
CRI,CR,Costa Rica,2007,67.715,38.997,63.393,51.416,48.498,44.3,79.254,36.8421052631579,0.1,0.2,83.856,65.964,81.804,76.353,0.980340003967285,1.00233995914459,19.7366460580257,19.9345401208108,6.86,3.218,NA,NA,NA,NA,NA,976621,0,74.7955801104972,0,0,7.97790055248619,1896.0113673929,95000,2.16883,288743244.269338,7.00882141603633,1436700,32.8,28.4,16.4528573139,1508220,34.4323,113,25797.6260704873,NA,NA
CUB,CU,Cuba,2007,42.955,31.466,45.237,38.539,47.859,40.88,67.849,35.9605911330049,0.1,0.3,76.937,62.384,79.658,75.53,0.971849977970123,0.992500007152557,7.4311292103217,11.1466236959634,1.871,1.737,50.15496182,34.43595924,15.40907894,4.9363,12.949370409234,319857,0,0.686680665115487,14.1478917201067,0,82.8216332784746,1298.01071507801,1946,0.0172407,NA,NA,1055120,9.35,11.69,7.9042949768,198252,1.75642,38.12,3377.25537224584,NA,NA
CUW,CW,Curacao,2007,36.042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.21,70.821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,94.3471337579618,7323.54084522686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYM,KY,Cayman Islands,2007,42.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.888,72.564,0.950360000133514,0.971099972724915,NA,NA,NA,NA,NA,NA,NA,NA,NA,649,0,0,0,0,100,NA,NA,NA,NA,NA,35050,70.5,52,2.2814309439,101497,204.273,NA,NA,NA,NA
DMA,DM,Dominica,2007,48.117,NA,NA,NA,NA,NA,NA,16.1290322580645,0.2,0.3,NA,NA,74.717,69.323,0.970870018005371,1.02189004421234,NA,NA,NA,NA,NA,NA,NA,0.0183,9.15,NA,0,25.2567208953502,0,0,74.4202146071305,NA,5000,7.26248,3209493.9292652,2.06604072588362,17450,25.3,40.2745,3.9219531944,89000,129.272,0.2,2904.99222914579,NA,NA
DOM,DO,Dominican Republic,2007,90.542,28.965,53.847,41.56,42.989,40.275,74.475,19.6629213483146,0.6,0.4,76.707,59.824,73.925,68.351,0.935689985752106,1.03481996059418,28.9949235377058,47.0234933911099,7.58,3.823,81.02011588,12.6358961,6.343988022,6.1254,26.0655319148936,883785,14.2975549108993,11.6038126813096,16.107197126675,0,57.4665008979141,1344.90904810644,173752,1.83755,164000000,2.39405573478534,906485,9.59,17.66,24.3256958378,5512860,58.3022,23.5,2485.28447200607,NA,NA
ECU,EC,Ecuador,2007,88.859,39.534,61.912,50.896,54.324,51.956,81.897,25,0.2,0.4,83.705,68.989,77.415,71.109,1.00243997573853,1.0066499710083,50.5110643408852,33.9127185061993,3.914,2.642,81.4277072,13.0369026,5.5353902,9.9158,2.24136528028933,674837,0,52.1255119109419,9.26919305531522,0,37.3363326988522,929.528299457323,100000,0.697896,97185000,8.0578568674482,1823120,12.7,10.8,14.7293437557,9939980,69.3707,442.4,30874.9395359952,NA,NA
GRD,GD,Grenada,2007,48.585,NA,NA,NA,NA,NA,NA,26.6666666666667,NA,NA,NA,NA,76.992,71.526,0.977869987487793,0.981389999389648,NA,NA,NA,NA,19.62381694,NA,NA,0.010911111,5.4555555,NA,0,0,0,0,100,NA,7600,6.87646,11119629.6296296,4.07445548315565,28530,25.8,22.29,6.3808489524,51381,46.4894,0.2,1809.5944698793,NA,NA
GTM,GT,Guatemala,2007,94.584,33.626,72.076,53.071,43.059,41.779,82.596,12.0253164556962,0.1,0.1,83.716,63.045,72.485,66.195,0.953090012073517,0.946510016918182,55.3487917882835,38.6476586595054,3.225,2.614,56.73716194,25.11958124,18.14325682,3.3241,3.04404761904762,870288,12.8925431083704,34.6123101518785,0,0,39.4884092725819,545.486242349129,57000,0.41752,272400000,15.7347504621072,1413700,10.4,7.3,18.7915229252,11897600,87.1486,109.2,7998.80457426143,NA,NA
GUY,GY,Guyana,2007,88.121,34.152,63.484,48.807,39.42,37.161,75.912,28.9855072463768,0.3,0.1,79.286,59.222,68.689,62.514,0.984200000762939,0.977810025215149,36.9767183625125,30.2113874964532,13.57,9.479,94.61010687,4.044069138,1.345823987,1.5158,0.62896265560166,NA,0,0,0,0,94.0449453496127,NA,2362,0.312078,37192000,21.5110730666235,128394,17,13.8,7.7826793145,538774,71.1853,241,318420.423300976,NA,NA
HND,HN,Honduras,2007,106.793,28.487,67.522,48.323,38.889,37.827,80.109,23.4375,0.1,0.1,81.065,60.068,71.886,67.36,1.00218999385834,1.07398998737335,47.567472465604,32.0609992492501,4.35,2.672,73.30429372,19.60174238,7.093963908,1.607,1.77255680564747,636435,0,34.9873577749684,0,0,62.1681415929204,632.945482448941,NA,NA,137858746.405943,7.48600975233485,821245,10.5,9.4,12.9533967059,4184830,53.4134,90.66,11571.4534056909,NA,NA
HTI,HT,Haiti,2007,66.823,33.085,38.715,35.906,60.897,59.284,69.961,4.08163265306122,0.9,0.5,70.395,65.619,63.42,58.816,NA,NA,83.4249473240032,67.6157236365915,19.085,14.811,84.35991427,12.52929511,3.110790618,1.426371429,10.9661830475898,NA,0,32.9059829059829,0,0,67.0940170940171,25.8180260177423,NA,NA,9410000,3.65991209987943,108340,1.16,7.2,3.8295442155,2500000,26.6715,13.007,1387.66555542469,NA,NA
JAM,JM,Jamaica,2007,60.593,32.862,44.385,38.722,59.65,55.937,73.726,13.3333333333333,0.7,0.6,76.16,67.817,74.065,68.859,1.00449001789093,1.03213000297546,29.1692401479116,36.7206636377528,8.792,4.887,44.30769231,28.74725275,26.94505495,1.3425,12.4041393329022,2016792,0,2.66844563042028,0,0,95.9806537691795,1965.5096175105,92768,3.41838,184446034.217748,6.81479217052575,369656,13.6,21.1,21.4684745008,2684330,98.9141,10.823,3988.13471884442,NA,NA
KNA,KN,St. Kitts and Nevis,2007,48.832,NA,NA,NA,NA,NA,NA,6.66666666666667,0.1,0.5,NA,NA,74.722,68.401,0.940240025520325,0.97936999797821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,9600,20.5541,6534303.33333333,1.93847305273195,20450,43.8,43.5,4.2722167293,64500,138.098,0.024,513.852609943048,NA,NA
LCA,LC,St. Lucia,2007,48.083,60.012,61.503,60.766,64.077,58.39,73.614,11.1111111111111,0.1,0.1,77.626,70.867,75.887,69.927,0.94964998960495,1.01249003410339,20.7344805349082,29.0792323202151,18.759,10.14,70.86247086,29.13752914,0,0.0429,14.3,55582,0,0,0,0,100,NA,11078,6.60356,16701366.3030554,2.73195425866696,39688,23.7,27.9,6.4936339077,147000,87.6262,0.3,1788.29027527748,NA,NA
MAF,MF,St. Martin (French part),2007,28.329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.04,74.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MEX,MX,Mexico,2007,72.892,35.09,62.617,48.68,45.46,42.718,80.644,23.2,0.1,0.2,83.781,63.911,76.144,71.425,0.9797099828720092,1.01373994350433,32.7437741179121,27.451912765245,4,3.414,76.71944269,14.13552882,9.145028499,78.65,19.2298288508557,1661288,11.9319488372268,10.306064364367,49.7981309679535,3.92843544903137,20.2513655846286,2055.56713916772,4504420,4.14107,920157427,4.00281034090803,19997900,18.4,20.81,30.944133504,66559500,61.1904,409,3760.07728291851,NA,NA
NIC,NI,Nicaragua,2007,108.877,29.769,72.133,50.689,43.873,41.843,84.876,18.4782608695652,NA,NA,86.588,64.639,74.173,68.175,0.991119980812073,1.04186999797821,49.529831008735,42.0450020562297,5.047,4.807,77.21428105,17.98185497,4.803863978,1.5308,0.979962870494847,61007,0,9.53865336658354,0,0,71.0099750623441,441.494036192324,27550,0.50116,30500000,5.79407294832827,249000,4.53,3.9,8.4908860632,2502280,45.5188,156.21,28416.0623789052,NA,NA
PAN,PA,Panama,2007,88.322,32.82,61.03,47.185,51.356,47.576,80.744,16.6666666666667,0.3,0.7,84.323,67.901,79.018,72.46,0.967859983444214,1.0045599937439,28.5006641055645,33.4104051257803,7.519,4.608,NA,NA,NA,NA,NA,4022513,0,57.4039653035936,0,0,42.3017348203222,1579.35004901832,150283,4.37188,234600000,4.62138523363013,495250,14.4,22.29,29.6366789682,3010640,87.5824,136.6,39738.2974205016,NA,NA
PER,PE,Peru,2007,65.615,62.224,73.345,67.814,73.439,70.087,86.383,29.1666666666667,0.1,0.1,89.323,81.404,74.94,70.697,1.00327003002167,1.01251995563507,59.8133664975822,43.2229485459962,4.605,3.654,NA,NA,NA,NA,NA,1177925,2.82315993451605,65.3135545087033,27.4765293508403,0,2.99021081821523,960.053589994413,570218,1.99861,101770581.35,3.59542365616285,2844310,9.97,25.2,17.2485586554,15417200,54.0374,1641,57516.9924858834,NA,NA
PRI,PR,Puerto Rico (US),2007,58.039,21.197,36.427,28.872,45.166,37.02,56.347,NA,NA,NA,65.284,54.831,81.384,73.905,NA,NA,6.87419600878841,15.8823351955789,9.531,11.961,1.682885218,22.06998839,76.24712639,1.00584,14.1667605633803,1695258,14.6122472836852,0.485056209693656,14.0044860596063,0,70.8982104470148,NA,182198,4.84172,NA,NA,1012910,26.9,27.86,17.6806520959,2431510,64.6148,7.1,1876.81982133204,NA,NA
PRY,PY,Paraguay,2007,73.066,41.939,72.054,57.285,56.15,54.017,83.558,10,0.1,0.2,85.686,71.047,74.33,69.436,0.975300014019012,1.00171995162964,49.5238780787599,43.0863040673592,6.662,3.458,75.49709098,16.07862121,8.424287815,1.658893939,1.41785806752137,NA,0,99.9981383226287,0,0,0.00186167737131155,1051.91472583483,8600,0.154693,15600000,3.09400096331155,394416,7.09,11.21,0.9774485926,4694360,84.4403,117,21045.489555861,NA,NA
SLV,SV,El Salvador,2007,79.6,30.87,64.05,47.1,49.434,46.1,79.448,16.6666666666667,0.2,0.3,82.924,64.873,74.51,64.954,1.00163996219635,1.00117003917694,45.1877891229522,30.743568677405,3.712,8.259,66.46280971,23.26793596,10.26925433,2.096885018,13.4157710684581,144458,0,29.9208534067447,0,0,43.805918788713,896.365683920195,89761,1.49357,153930000,9.89547172722364,1080080,18,6.11,8.3389675669,6137380,102.122,15.63,2600.74171889227,NA,NA
SUR,SR,Suriname,2007,73.801,19.329,41.7,30.93,41.856,38.356,63.52,25.4901960784314,0.8,0.7,68.492,55.456,71.6,65.347,0.980700016021729,1.12827003002167,13.7260851243153,20.0265038233556,14.835,5.569,69.99512908,8.004546193,22.00032473,0.6159,0.622121212121212,NA,0,74.1479099678457,0,0,25.8520900321543,2664.70313512211,4205,0.791878,NA,NA,82000,15.4,14.11,6.7826060028,380000,71.5609,99,186435.060337165,NA,NA
SXM,SX,Sint Maarten (Dutch part),2007,32.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.709,72.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCA,TC,Turks and Caicos Islands,2007,26.446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.743,74.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,NA,NA,NA,NA,3700,14.1,NA,1.0976806309,NA,NA,NA,NA,NA,NA
TTO,TT,Trinidad and Tobago,2007,38.944,45.24,61.55,53.497,58.276,53.906,78.529,26.8292682926829,NA,NA,82.61,70.382,73.937,67.661,0.968039989471436,NA,12.6473216419858,18.3824045568046,7.868,3.884,4.351229917,62.02012672,33.62805462,0.318066667,8.28298611979167,514557,0,0,99.4788952579468,0,0.234497133923919,5695.26422895238,35491,2.59936,33900000,3.66962546005629,307301,22.5,32.3,16.8183937541,1509800,110.578,3.84,2946.62013462371,NA,NA
URY,UY,Uruguay,2007,59.798,45.96,63.735,55.025,64.903,53.468,75.188,12.1212121212121,NA,NA,84.215,74.445,80.141,72.156,0.97121000289917,0.978799998760223,23.9794426376239,25.8632463687296,12.756,6.783,83.11232393,10.60003874,6.287637327,3.901624864,4.2316972494577,596487,0,85.529963744935,0.0213265088505012,0,12.9878438899552,2430.84312018289,165018,5.0079,172329229.285714,9.39916996755775,965216,29.3,34,19.178253195,3004320,91.174,92.2,27980.4913459254,NA,NA
VCT,VC,St. Vincent and the Grenadines,2007,65.352,39.869,66.281,53.43,58.395,52.476,76.504,18.1818181818182,0.5,0.3,82.052,70.701,73.229,68.02,0.958739995956421,1.02356004714966,17.3322498258649,20.3343823760818,16.764,20.33,29.27102587,NA,NA,0.0091,9.1,NA,0,16.0938275104528,0,0,83.9061724895472,NA,7972,7.14779,9725735.18518518,4.7211654036612,22927,20.6,16,6.3834878503,110491,99.0675,0.1,896.611704369189,NA,NA
VEN,VE,"Venezuela, RB",2007,96.087,31.31,57.211,44.458,52.949,49.726,79.53,18.562874251497,0.2,0.5,82.317,67.56,77.664,69.283,0.974629998207092,1.02628004550934,32.9223245092485,27.876007971845,7.643,7.045,73.85211016,22.64179296,3.506096887,22.6211,2.81007453416149,1331711,0,72.7222582170312,15.7721470222565,0,11.5055947607123,2975.29458454432,857812,3.10247,81000000,4.3338683788122,5195070,18.8,20.83,23.8404283548,23820100,86.1507,805,29114.5947919306,NA,NA
VGB,VG,British Virgin Islands,2007,27.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.698,73.403,0.98241001367569,1.03408002853394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,NA,NA,NA,NA,14753,58.2,NA,2.48126444,20700,81.6053,NA,NA,NA,NA
VIR,VI,Virgin Islands (U.S.),2007,54.424,38.747,40.545,39.604,68.249,60.018,67.115,NA,NA,NA,74.373,71.138,80.5,73.4,NA,NA,4.55276296860455,8.87218045112782,11.209,9.053,NA,NA,NA,NA,NA,NA,0,0,0,0,100,NA,5933,5.53302,NA,NA,73400,68.5,27.3393,5.2209548137,NA,NA,NA,NA,NA,NA
